key,x,y,wait,500030044
,234.67778955553277,251,2.0
,234.67778955553277,251,5.0
,234.67778955553277,251,2.0
,234.67778955553277,251,3.0
,513.6666220936945,361.29610745168463,0.0
,513.6666220936945,361.29610745168463,2.0
,792.6554546318562,471.59221490336927,0.0
,792.6554546318562,471.59221490336927,2.0
,792.6554546318562,471.59221490336927,2.0
,792.6554546318562,471.59221490336927,0.0
,492.76821693518156,463.3675771205747,0.0
,492.76821693518156,463.3675771205747,3.0
,492.76821693518156,463.3675771205747,0.0
