key,x,y,wait,move_index,500109280
,0.0,125.0,0.0,2
,0.0,125.0,0.0,2
,0.0,125.0,1.0,2
,200.0,0.0,0.0,2
,200.0,0.0,1.0,2
,-200.0,0.0,0.0,2
,-200.0,0.0,1.0,2
,0.0,125.0,0.0,2
,0.0,125.0,1.0,2
,-200.0,-150.0,0.0,2
,-200.0,-150.0,1.0,2
,-200.0,-50.0,0.0,2
,-200.0,-50.0,1.0,2
,-100.0,-50.0,0.0,2
,-100.0,-50.0,1.0,2
,-100.0,-150.0,0.0,2
,-100.0,-150.0,1.0,2
,-200.0,-150.0,0.0,2
,-200.0,-150.0,1.0,2
,0.0,125.0,0.0,2
,0.0,125.0,1.0,2
,130.0,-30.0,0.0,2
,130.0,-30.0,1.0,2
,80.0,-80.0,0.0,2
,80.0,-80.0,1.0,2
,110.0,-130.0,0.0,2
,110.0,-130.0,1.0,2
,180.0,-130.0,0.0,2
,180.0,-130.0,1.0,2
,190.0,-80.0,0.0,2
,190.0,-80.0,1.0,2
,130.0,-30.0,0.0,2
