key,x,y,wait,move_index,500100650
,-30.0,50.0,0.0,2
,-60.0,20.0,1.0,2
,-60.0,10.0,1.0,2
,-40.0,10.0,1.0,2
,-60.0,10.0,1.0,2
,-50.0,-10.0,1.0,2
,-40.0,-20.0,1.0,2
,-20.0,-30.0,1.0,2
,20.0,-60.0,1.0,2
,0.0,-30.0,1.0,2
,60.0,0.0,1.0,2
,80.0,-10.0,1.0,2
,80.0,40.0,1.0,2
,60.0,20.0,1.0,2
,50.0,20.0,1.0,2
,40.0,30.0,1.0,2
,20.0,40.0,1.0,2
,10.0,50.0,1.0,2
,30.0,70.0,1.0,2
,-30.0,50.0,1.0,2
,-20.0,20.0,1.0,2
,-20.0,0.0,1.0,2
,-40.0,-20.0,1.0,2
,-30.0,30.0,0.0,2
,21.0,150.0,0.0,2
