key,x,y,wait,move_index,500010956
,-136.0,-146,2.0,2
,-36.0,-146.0,0.0,2
,-36.0,-146.0,2.0,2
,64.0,-146.0,0.0,2
,64.0,-146.0,2.0,2
,64.0,-146.0,1.0,2
,164.0,-146.0,0.0,2
,164.0,-146.0,2.0,2
,164.0,-146.0,0.0,2
,174.0,-146.0,0.0,2
,174.0,-146.0,0.0,2
,184.0,-146.0,0.0,2
,184.0,-146.0,0.0,2
,194.0,-146.0,0.0,2
,194.0,-146.0,0.0,2
,204.0,-146.0,0.0,2
,204.0,-146.0,0.0,2
,214.0,-146.0,0.0,2
,214.0,-146.0,0.0,2
,224.0,-146.0,0.0,2
,224.0,-146.0,0.0,2
,234.0,-146.0,0.0,2
,234.0,-146.0,0.0,2
,244.0,-146.0,0.0,2
,244.0,-146.0,0.0,2
,254.0,-146.0,0.0,2
,254.0,-146.0,0.0,2
,264.0,-146.0,0.0,2
,264.0,-146.0,0.1,2
,-136.0,-146.0,0.0,2
,-136.0,-146.0,5.0,2
,-136.0,-146.0,1.0,2
