key,x,y,wait,400023902
,-115.0,-41.0,0.0
,-115.0,-41.0,1.0
,-115.0,-41.0,1.5
,-115.0,-41.0,0.5
,-115.0,-41.0,1.5
,-115.0,-41.0,2.9
,-115.0,-41.0,3.0
,-115.0,-41.0,2.5
,-115.0,-41.0,1.8
,-115.0,-41.0,3.3
,-115.0,-41.0,3.3
,-115.0,-41.0,4.0
,-115.0,-41.0,2.0
,-115.0,-41.0,2.3
,-115.0,-41.0,2.5
,-115.0,-41.0,1.0
,-115.0,-41.0,2.0
,-115.0,-41.0,2.5
,-115.0,-41.0,2.0
,-115.0,-41.0,3.0
,-115.0,-41.0,2.3
,-115.0,-41.0,1.5
,-81.0,-101.0,0.0
,-81.0,-101.0,3.4
,-81.0,-101.0,4.0
,-81.0,-101.0,4.1
,-81.0,-101.0,2.0
,-81.0,-101.0,5.0
,-81.0,-101.0,5.0
,-81.0,-101.0,4.0
,-81.0,-101.0,1.6
,-81.0,-101.0,1.0
,-81.0,-101.0,1.5
,-81.0,-101.0,3.0
,-81.0,-101.0,1.5
,-81.0,-101.0,1.2
,-71.0,-101.0,0.0
