key,x,y,wait,271033367
,0.0,0.0,0.0
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
,0.0,0.0,0.03
