key,x,y,wait,move_index,400028280
,-1.0,40,0.0,2
,-151.0,-84.0,0.0,2
,-151.0,-84.0,1.0,2
,-151.0,-84.0,2.0,2
,-151.0,-84.0,1.0,2
,-107.0,-64.0,0.0,2
,-107.0,-64.0,1.0,2
,-81.0,-51.0,0.0,2
,-81.0,-51.0,1.0,2
,-51.0,-30.0,0.0,2
,-51.0,-30.0,1.0,2
,-1.0,-23.0,0.0,2
,-1.0,-23.0,1.0,2
,-1.0,-23.0,2.0,2
,-1.0,-23.0,1.0,2
,-1.0,40.0,0.0,2
,-1.0,40.0,0.0,2
,-1.0,40.0,1.0,2
,-1.0,40.0,0.0,2
,-1.0,40.0,1.0,2
,-1.0,40.0,0.0,2
,-1.0,40.0,1.0,2
,-1.0,40.0,0.0,2
,-1.0,40.0,1.0,2
,-1.0,40.0,0.0,2
,-1.0,40.0,1.0,2
,-1.0,40.0,0.0,2
,-1.0,40.0,2.0,2
