key,x,y,wait,move_index,400052220
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
,-29.00000000000001,-17,2.0,2
,-29.00000000000001,-17,1.0,2
