key,x,y,wait,move_index,500009755
,-9.0,10,1.0,2
,-9.0,10,1.0,2
,-9.0,10,1.0,2
,-9.0,10,1.0,2
,-9.0,10,1.0,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,1.5,2
,-9.0,10,6.0,2
