key,x,y,wait,400309605
,0.0,0.0,0.0
,0.0,0.0,0.0
,100.0,0.0,0.0
,100.0,0.0,0.0
,100.0,0.0,0.25
,0.0,-100.0,1.0
,-100.0,-100.0,1.0
,-100.0,0.0,1.0
,0.0,0.0,1.0
,-120.0,88.0,1.0
,-169.99999999999997,1.3974596215561235,0.0
,-169.99999999999997,1.3974596215561235,0.0
,-169.99999999999997,1.3974596215561235,0.25
,119.0,137.0,1.0
,164.67727288213004,157.33683215379,0.0
,164.67727288213004,157.33683215379,0.0
,139.0,10.0,1.0
,146.31699242873574,79.61653267577913,0.0
,146.31699242873574,79.61653267577913,0.0
