key,x,y,wait,move_index,400034355
,-214.0,-126.0,0.0,2
,-214.0,-131.0,0.0,2
,-224.0,-131.0,0.0,2
,-234.0,-131.0,0.0,2
,-224.0,-131.0,0.0,2
,-214.0,-131.0,0.0,2
,-224.0,-131.0,0.0,2
,-234.0,-131.0,0.0,2
,-224.0,-131.0,0.0,2
,-214.0,-131.0,0.0,2
,-224.0,-131.0,0.0,2
,-224.0,-121.0,0.0,2
,-234.0,-121.0,0.0,2
,-224.0,-121.0,0.0,2
,-214.0,-121.0,0.0,2
,-224.0,-121.0,0.0,2
,-214.0,-126.0,0.0,2
,-214.0,-76.0,0.0,2
,-224.0,-76.0,0.0,2
,-214.0,-76.0,0.0,2
,-204.0,-76.0,0.0,2
,-214.0,-76.0,0.0,2
,-214.0,-126.0,0.0,2
