key,x,y,wait,move_index,500052390
,-184.0,96.00000000000004,0.0,2
,-170.0,-115.0,0.0,2
,-140.0,-115.0,0.0,2
,-140.0,-115.0,0.0,2
,-140.0,-115.0,0.0,2
,-114.0,-101.0,0.0,2
,-139.37170076121953,-110.23454386979306,0.0,2
,-139.37170076121953,-110.23454386979306,0.0,2
,-139.37170076121953,-110.23454386979306,0.0,2
,-139.37170076121953,-110.23454386979306,0.0,2
,-203.0,-97.0,0.0,2
,-183.0,-97.0,0.0,2
,-183.0,-97.0,0.0,2
,-183.0,-97.0,0.0,2
,-48.0,-116.0,0.0,2
,-69.6129302780759,-123.86646329649038,0.0,2
,-69.6129302780759,-123.86646329649038,0.0,2
,-69.6129302780759,-123.86646329649038,0.0,2
,39.0,-12.0,0.0,2
,39.0,-12.0,0.0,2
,189.0,-12.0,0.0,2
,189.0,-12.0,0.0,2
,118.28932188134526,58.710678118654755,0.0,2
,118.28932188134526,58.710678118654755,0.0,2
,189.0,129.4213562373095,0.0,2
,189.0,129.4213562373095,0.0,2
,189.0,-20.57864376269049,0.0,2
,189.0,-20.57864376269049,0.0,2
,339.0,-20.57864376269049,0.0,2
,339.0,-20.57864376269049,0.0,2
,339.0,129.4213562373095,0.0,2
,339.0,129.4213562373095,0.0,2
,189.0,129.42135623730954,0.0,2
,189.0,129.42135623730954,0.0,2
,127.0,-50.0,0.0,2
,177.0,-50.0,0.0,2
,177.0,-50.0,0.0,2
,64.0,-161.0,0.0,2
,64.0,-161.0,0.0,2
,64.0,-81.0,0.0,2
,64.0,-81.0,0.0,2
,104.0,-81.0,0.0,2
,104.0,-81.0,0.0,2
,104.0,-161.0,0.0,2
,104.0,-161.0,0.0,2
,-184.0,96.0,0.0,2
,-24.0,96.0,0.0,2
,-24.0,96.0,0.0,2
