key,x,y,wait,move_index,400078144
,45.0,-83,0.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,4.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,3.0,2
,45.0,-83,7.0,2
,45.0,-83,5.0,2
,45.0,-83,4.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,4.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,4.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,5.0,2
,45.0,-83,3.0,2
,45.0,-83,5.0,2
,45.0,-83,3.0,2
,45.0,-83,8.0,2
,45.0,-83,3.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,3.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,1.0,2
,45.0,-83,2.0,2
,45.0,-83,1.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,2.0,2
,45.0,-83,1.0,2
,320.0,-83,0.0,2
