key,x,y,wait,400071915
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
,-153.99696529465362,16.993063102664856,0.09
