key,x,y,wait,move_index,400031741
,-160.62675152780216,-6.467817339193129,1.0,2
,-160.62675152780216,-6.467817339193129,0.0,2
,-160.62675152780216,-6.467817339193129,0.2,2
,-160.62675152780216,-6.467817339193129,0.0,2
,-160.62675152780216,-6.467817339193129,0.2,2
,-160.62675152780216,-6.467817339193129,0.0,2
,-160.62675152780216,-6.467817339193129,0.2,2
,-160.62675152780216,-6.467817339193129,0.0,2
,-160.62675152780216,-6.467817339193129,0.2,2
,-160.62675152780216,-6.467817339193129,0.0,2
