key,x,y,wait,400047883
,-64.0,-105.0,0.0
,-64.0,-105.0,0.0
,56.0,-105.0,0.0
,56.0,-105.0,1.0
,56.0,-105.0,0.0
,56.00000000000001,45.0,0.0
,56.00000000000001,45.0,1.0
,56.00000000000001,45.0,0.0
,106.0,45.0,0.0
,106.0,45.0,1.0
,106.0,45.0,0.0
,-0.06601717798211837,151.06601717798213,0.0
,-0.06601717798211837,151.06601717798213,1.0
,-0.06601717798211837,151.06601717798213,0.0
,-106.13203435596427,45.000000000000014,0.0
,-106.13203435596427,45.000000000000014,1.0
,-106.13203435596427,45.000000000000014,0.0
,-56.132034355964265,45.000000000000014,0.0
,-56.132034355964265,45.000000000000014,1.0
,-56.132034355964265,45.000000000000014,0.0
,-56.13203435596426,-104.99999999999999,0.0
