key,x,y,wait,move_index,400087926
,-150.0,90.0,0.0,2
,-150.0,90.0,0.0,2
,-145.66987298107782,92.5,0.0,2
,-145.66987298107782,92.5,0.0,2
,-145.66987298107782,92.5,0.0,2
,-109.56097159195491,44.58186939716243,0.0,2
,-18.0,-117.0,0.0,2
,-18.0,-117.0,0.0,2
,-22.33012701892219,-119.5,0.0,2
,-22.33012701892219,-119.5,0.0,2
,30.0,60.0,0.0,2
,26.006822449763536,56.99092488423976,0.0,2
,26.006822449763536,56.99092488423976,0.0,2
,26.006822449763536,56.99092488423976,0.0,2
,42.18716233726248,45.23521983839029,0.0,2
,42.18716233726248,45.23521983839029,0.0,2
,26.644243108123064,32.64881201739354,0.0,2
,26.644243108123064,32.64881201739354,0.0,2
,30.41779100923692,29.368516872441003,0.0,2
,30.41779100923692,29.368516872441003,0.0,2
