key,x,y,wait,271023523
,-178.0,-32,5.0
,-178.0,-32,4.0
,-178.0,-32,3.0
,-178.0,-32,8.0
,-178.0,-32,4.0
,-178.0,-32,3.0
,-178.0,-32,3.0
,-178.0,-32,4.0
,-178.0,-32,5.0
,-178.0,-32,2.0
,-178.0,-32,3.0
,-178.0,-32,3.0
,-178.0,-32,3.0
,-178.0,-32,2.0
,-178.0,-32,4.0
,-178.0,-32,3.0
,-178.0,-32,4.0
,-178.0,-32,8.0
,-178.0,-32,2.0
,-178.0,-32,3.0
,-178.0,-32,8.0
,-178.0,-32,2.0
,-178.0,-32,2.0
,-178.0,-32,7.0
,-178.0,-32,7.0
,-178.0,-32,4.0
,-178.0,-32,7.0
,-178.0,-32,3.0
,-178.0,-32,2.0
,-178.0,-32,3.0
,-178.0,-32,2.0
