,BlockName,Key,Field,node_id,parent_id,hash
0,-105,-146,-41,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,iN/R{#?!Y^9)cVhs1@[#
3,looks_hide,,{},2,2,"X8O21ZZ7o,Xhfrf62G#W"
4,control_forever,,,3,3,_8e48:X%P~(z6=oy5(Qm
5,control_if,,,4,4,L)q$KSuPPaJz:S?/*tYm
6,looks_show,,{},5,5,",ptH)KGQ9W?S!iPmgztV"
7,control_repeat_until,,"{""CONDITION"": [2, ""Q2cg{dZ|x1jdQ:D|QaXq""], ""SUBSTACK"": [2, "")6M;pR@ZxxNW6^+QsYZ.""]}",6,6,;!D9/B8gL:?)JemTiqVf
8,looks_hide,,{},7,7,dwoL{VapqHW2Zw{xCOGO
9,sound_play,,"{""SOUND_MENU"": [1, ""wAljy{u@G$-fuCL-KV,1""]}",8,8,94!$$nXdQh{oYrO!-q[V
10,motion_goto,,"{""TO"": [1, ""c^78$jo6}F{RSzCw^eM?""]}",9,9,;nT8NX4-)LIb/.$uBQYI
11,control_if,,,10,4,L)q$KSuPPaJz:S?/*tYm
12,looks_show,,{},11,5,",ptH)KGQ9W?S!iPmgztV"
13,control_repeat_until,,"{""CONDITION"": [2, ""Q2cg{dZ|x1jdQ:D|QaXq""], ""SUBSTACK"": [2, "")6M;pR@ZxxNW6^+QsYZ.""]}",12,6,;!D9/B8gL:?)JemTiqVf
14,looks_hide,,{},13,7,dwoL{VapqHW2Zw{xCOGO
15,sound_play,,"{""SOUND_MENU"": [1, ""wAljy{u@G$-fuCL-KV,1""]}",14,8,94!$$nXdQh{oYrO!-q[V
16,motion_goto,,"{""TO"": [1, ""c^78$jo6}F{RSzCw^eM?""]}",15,9,;nT8NX4-)LIb/.$uBQYI
17,control_if,,,16,4,L)q$KSuPPaJz:S?/*tYm
18,looks_show,,{},17,5,",ptH)KGQ9W?S!iPmgztV"
19,control_repeat_until,,"{""CONDITION"": [2, ""Q2cg{dZ|x1jdQ:D|QaXq""], ""SUBSTACK"": [2, "")6M;pR@ZxxNW6^+QsYZ.""]}",18,6,;!D9/B8gL:?)JemTiqVf
20,looks_hide,,{},19,7,dwoL{VapqHW2Zw{xCOGO
21,sound_play,,"{""SOUND_MENU"": [1, ""wAljy{u@G$-fuCL-KV,1""]}",20,8,94!$$nXdQh{oYrO!-q[V
22,motion_goto,,"{""TO"": [1, ""c^78$jo6}F{RSzCw^eM?""]}",21,9,;nT8NX4-)LIb/.$uBQYI
23,control_if,,,22,4,L)q$KSuPPaJz:S?/*tYm
24,looks_show,,{},23,5,",ptH)KGQ9W?S!iPmgztV"
25,control_repeat_until,,"{""CONDITION"": [2, ""Q2cg{dZ|x1jdQ:D|QaXq""], ""SUBSTACK"": [2, "")6M;pR@ZxxNW6^+QsYZ.""]}",24,6,;!D9/B8gL:?)JemTiqVf
26,looks_hide,,{},25,7,dwoL{VapqHW2Zw{xCOGO
27,sound_play,,"{""SOUND_MENU"": [1, ""wAljy{u@G$-fuCL-KV,1""]}",26,8,94!$$nXdQh{oYrO!-q[V
28,motion_goto,,"{""TO"": [1, ""c^78$jo6}F{RSzCw^eM?""]}",27,9,;nT8NX4-)LIb/.$uBQYI
29,control_if,,,28,4,L)q$KSuPPaJz:S?/*tYm
