,BlockName,Key,Field,node_id,parent_id,hash
0,90,-208.182373046875,106,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,wE2VWN^$9C[M`G5.~=fN
3,control_repeat,,,2,2,!4s!|Q!k=+dpZL.51*f}
4,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""231""]], ""Y"": [1, [4, ""110""]]}",3,3,"=77`_C1?}n/x^XsFDnv,"
5,motion_ifonedgebounce,,{},4,4,5E1[E@*Sl]hR]4bcQv8A
6,looks_switchcostumeto,,"{""COSTUME"": [1, ""d##^I6Xxe8uF8,[Shdx@""]}",5,5,"!sb{FN!WQoCz,K#f9kLe"
7,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""-222""]], ""Y"": [1, [4, ""106""]]}",6,6,h-1uJBbM+1~ovu#;nFb0
8,motion_ifonedgebounce,,{},7,7,"AElf/z32ayY-ifF^rw,6"
9,looks_switchcostumeto,,"{""COSTUME"": [1, ""TZvmA35TX$b@/J~I)bRt""]}",8,8,-XFxZmP;8.]iT31/D5GG
10,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""231""]], ""Y"": [1, [4, ""110""]]}",9,3,"=77`_C1?}n/x^XsFDnv,"
11,motion_ifonedgebounce,,{},10,4,5E1[E@*Sl]hR]4bcQv8A
12,looks_switchcostumeto,,"{""COSTUME"": [1, ""d##^I6Xxe8uF8,[Shdx@""]}",11,5,"!sb{FN!WQoCz,K#f9kLe"
13,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""-222""]], ""Y"": [1, [4, ""106""]]}",12,6,h-1uJBbM+1~ovu#;nFb0
14,motion_ifonedgebounce,,{},13,7,"AElf/z32ayY-ifF^rw,6"
15,looks_switchcostumeto,,"{""COSTUME"": [1, ""TZvmA35TX$b@/J~I)bRt""]}",14,8,-XFxZmP;8.]iT31/D5GG
16,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""231""]], ""Y"": [1, [4, ""110""]]}",15,3,"=77`_C1?}n/x^XsFDnv,"
17,motion_ifonedgebounce,,{},16,4,5E1[E@*Sl]hR]4bcQv8A
18,looks_switchcostumeto,,"{""COSTUME"": [1, ""d##^I6Xxe8uF8,[Shdx@""]}",17,5,"!sb{FN!WQoCz,K#f9kLe"
19,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""-222""]], ""Y"": [1, [4, ""106""]]}",18,6,h-1uJBbM+1~ovu#;nFb0
20,motion_ifonedgebounce,,{},19,7,"AElf/z32ayY-ifF^rw,6"
21,looks_switchcostumeto,,"{""COSTUME"": [1, ""TZvmA35TX$b@/J~I)bRt""]}",20,8,-XFxZmP;8.]iT31/D5GG
22,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""231""]], ""Y"": [1, [4, ""110""]]}",21,3,"=77`_C1?}n/x^XsFDnv,"
23,motion_ifonedgebounce,,{},22,4,5E1[E@*Sl]hR]4bcQv8A
24,looks_switchcostumeto,,"{""COSTUME"": [1, ""d##^I6Xxe8uF8,[Shdx@""]}",23,5,"!sb{FN!WQoCz,K#f9kLe"
25,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""-222""]], ""Y"": [1, [4, ""106""]]}",24,6,h-1uJBbM+1~ovu#;nFb0
26,motion_ifonedgebounce,,{},25,7,"AElf/z32ayY-ifF^rw,6"
27,looks_switchcostumeto,,"{""COSTUME"": [1, ""TZvmA35TX$b@/J~I)bRt""]}",26,8,-XFxZmP;8.]iT31/D5GG
28,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""231""]], ""Y"": [1, [4, ""110""]]}",27,3,"=77`_C1?}n/x^XsFDnv,"
29,motion_ifonedgebounce,,{},28,4,5E1[E@*Sl]hR]4bcQv8A
30,looks_switchcostumeto,,"{""COSTUME"": [1, ""d##^I6Xxe8uF8,[Shdx@""]}",29,5,"!sb{FN!WQoCz,K#f9kLe"
31,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""-222""]], ""Y"": [1, [4, ""106""]]}",30,6,h-1uJBbM+1~ovu#;nFb0
32,motion_ifonedgebounce,,{},31,7,"AElf/z32ayY-ifF^rw,6"
33,looks_switchcostumeto,,"{""COSTUME"": [1, ""TZvmA35TX$b@/J~I)bRt""]}",32,8,-XFxZmP;8.]iT31/D5GG
34,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""2""]], ""X"": [1, [4, ""231""]], ""Y"": [1, [4, ""110""]]}",33,3,"=77`_C1?}n/x^XsFDnv,"
35,motion_ifonedgebounce,,{},34,4,5E1[E@*Sl]hR]4bcQv8A
