,BlockName,Key,Field,node_id,parent_id,hash
0,90,19.2056,-67.0704,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,":xuIjFGpU,uA9Gj4*M_7"
3,looks_show,,{},2,2,ipRAD%~FJm}Yz7Z9AL-V
4,motion_gotoxy,,"{""X"": [1, [4, ""11""]], ""Y"": [1, [4, ""-9""]]}",3,3,B//;L!go`a@p:h2eEBvd
5,control_repeat,,,4,4,ReU+eQbGb#Xx~9psZ?KK
6,looks_nextcostume,,{},5,5,CI.tE@Upv1Kp9N5r?3u%
7,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",6,6,uo@kY;4ROt=9c)tu!=LL
8,looks_nextcostume,,{},7,5,CI.tE@Upv1Kp9N5r?3u%
9,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",8,6,uo@kY;4ROt=9c)tu!=LL
10,looks_nextcostume,,{},9,5,CI.tE@Upv1Kp9N5r?3u%
11,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",10,6,uo@kY;4ROt=9c)tu!=LL
12,looks_nextcostume,,{},11,5,CI.tE@Upv1Kp9N5r?3u%
13,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",12,6,uo@kY;4ROt=9c)tu!=LL
14,looks_nextcostume,,{},13,5,CI.tE@Upv1Kp9N5r?3u%
15,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",14,6,uo@kY;4ROt=9c)tu!=LL
16,looks_nextcostume,,{},15,5,CI.tE@Upv1Kp9N5r?3u%
17,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",16,6,uo@kY;4ROt=9c)tu!=LL
18,looks_nextcostume,,{},17,5,CI.tE@Upv1Kp9N5r?3u%
19,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",18,6,uo@kY;4ROt=9c)tu!=LL
20,looks_nextcostume,,{},19,5,CI.tE@Upv1Kp9N5r?3u%
21,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",20,6,uo@kY;4ROt=9c)tu!=LL
22,looks_nextcostume,,{},21,5,CI.tE@Upv1Kp9N5r?3u%
23,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",22,6,uo@kY;4ROt=9c)tu!=LL
24,looks_nextcostume,,{},23,5,CI.tE@Upv1Kp9N5r?3u%
25,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",24,6,uo@kY;4ROt=9c)tu!=LL
26,looks_nextcostume,,{},25,5,CI.tE@Upv1Kp9N5r?3u%
27,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",26,6,uo@kY;4ROt=9c)tu!=LL
28,looks_nextcostume,,{},27,5,CI.tE@Upv1Kp9N5r?3u%
29,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",28,6,uo@kY;4ROt=9c)tu!=LL
30,looks_nextcostume,,{},29,5,CI.tE@Upv1Kp9N5r?3u%
31,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",30,6,uo@kY;4ROt=9c)tu!=LL
32,looks_nextcostume,,{},31,5,CI.tE@Upv1Kp9N5r?3u%
33,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",32,6,uo@kY;4ROt=9c)tu!=LL
34,looks_nextcostume,,{},33,5,CI.tE@Upv1Kp9N5r?3u%
35,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",34,6,uo@kY;4ROt=9c)tu!=LL
36,looks_nextcostume,,{},35,5,CI.tE@Upv1Kp9N5r?3u%
37,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",36,6,uo@kY;4ROt=9c)tu!=LL
38,looks_nextcostume,,{},37,5,CI.tE@Upv1Kp9N5r?3u%
39,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",38,6,uo@kY;4ROt=9c)tu!=LL
40,looks_nextcostume,,{},39,5,CI.tE@Upv1Kp9N5r?3u%
41,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",40,6,uo@kY;4ROt=9c)tu!=LL
42,looks_nextcostume,,{},41,5,CI.tE@Upv1Kp9N5r?3u%
43,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",42,6,uo@kY;4ROt=9c)tu!=LL
44,looks_nextcostume,,{},43,5,CI.tE@Upv1Kp9N5r?3u%
45,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",44,6,uo@kY;4ROt=9c)tu!=LL
46,sound_playuntildone,,"{""SOUND_MENU"": [1, ""D4VMkKhn~ke.)Yvy%=wp""]}",45,5,u.-DY2CaWh:7SZhO7g3q
47,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""5""]], ""X"": [1, [4, ""24""]], ""Y"": [1, [4, ""-101""]]}",46,46,/7)CM3XlI8:36L(AvCxT
48,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",47,47,5:*34pruZ3d-n1uJvVyZ
49,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""THANK YOU !""]], ""SECS"": [1, [4, ""2""]]}",48,48,nUMz164dxz:=zN/F%@jE
50,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""5""]], ""X"": [1, [4, ""14""]], ""Y"": [1, [4, ""-8""]]}",49,49,",;=5?*$/ZY2*3H|p@67q"
51,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""5""]], ""X"": [1, [4, ""256""]], ""Y"": [1, [4, ""-15""]]}",50,50,3)B%)#e41_]Hj~51++]p
52,looks_hide,,{},51,51,23r0x8;{Qd/GvbiBd@b?
