,BlockName,Key,Field,node_id,parent_id,hash
0,90,190,-130,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,XBL^Qz^DAs~%VTT=HiKE
3,looks_gotofrontback,,{},2,2,w1]ACQDkfNx##C|uwUmG
4,motion_gotoxy,,"{""X"": [1, [4, ""0""]], ""Y"": [1, [4, ""0""]]}",3,3,"F@$3?jmF@/Bq7sOvI,Aa"
5,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""*^T`~_s.CL;@8[8v,r?2""]}",4,4,r*S!mtnD@o^Md9dKVHk(
6,control_forever,,,5,5,"%,agM0dVu,`=L,HWmKEj"
7,control_if,,,6,6,F%ZN7^.Cws^HdSqNEtAr
8,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",7,7,_*o^L]i@Dg`M5/tUmBg2
9,control_if,,,8,8,"HOB:s*[m{p4BpEr{(,#%"
10,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",9,9,vFiz?tD(EBXbR96wHz}M
11,control_if,,,10,6,F%ZN7^.Cws^HdSqNEtAr
12,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",11,7,_*o^L]i@Dg`M5/tUmBg2
13,control_if,,,12,8,"HOB:s*[m{p4BpEr{(,#%"
14,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",13,9,vFiz?tD(EBXbR96wHz}M
15,control_if,,,14,6,F%ZN7^.Cws^HdSqNEtAr
16,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",15,7,_*o^L]i@Dg`M5/tUmBg2
17,control_if,,,16,8,"HOB:s*[m{p4BpEr{(,#%"
18,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",17,9,vFiz?tD(EBXbR96wHz}M
19,control_if,,,18,6,F%ZN7^.Cws^HdSqNEtAr
20,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",19,7,_*o^L]i@Dg`M5/tUmBg2
21,control_if,,,20,8,"HOB:s*[m{p4BpEr{(,#%"
22,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",21,9,vFiz?tD(EBXbR96wHz}M
23,control_if,,,22,6,F%ZN7^.Cws^HdSqNEtAr
24,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",23,7,_*o^L]i@Dg`M5/tUmBg2
25,control_if,,,24,8,"HOB:s*[m{p4BpEr{(,#%"
26,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",25,9,vFiz?tD(EBXbR96wHz}M
27,control_if,,,26,6,F%ZN7^.Cws^HdSqNEtAr
28,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",27,7,_*o^L]i@Dg`M5/tUmBg2
29,control_if,,,28,8,"HOB:s*[m{p4BpEr{(,#%"
30,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",29,9,vFiz?tD(EBXbR96wHz}M
31,control_if,,,30,6,F%ZN7^.Cws^HdSqNEtAr
32,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",31,7,_*o^L]i@Dg`M5/tUmBg2
33,control_if,,,32,8,"HOB:s*[m{p4BpEr{(,#%"
34,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",33,9,vFiz?tD(EBXbR96wHz}M
35,control_if,,,34,6,F%ZN7^.Cws^HdSqNEtAr
36,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",35,7,_*o^L]i@Dg`M5/tUmBg2
37,control_if,,,36,8,"HOB:s*[m{p4BpEr{(,#%"
38,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",37,9,vFiz?tD(EBXbR96wHz}M
39,control_if,,,38,6,F%ZN7^.Cws^HdSqNEtAr
40,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",39,7,_*o^L]i@Dg`M5/tUmBg2
41,control_if,,,40,8,"HOB:s*[m{p4BpEr{(,#%"
42,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",41,9,vFiz?tD(EBXbR96wHz}M
43,control_if,,,42,6,F%ZN7^.Cws^HdSqNEtAr
44,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",43,7,_*o^L]i@Dg`M5/tUmBg2
45,control_if,,,44,8,"HOB:s*[m{p4BpEr{(,#%"
46,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",45,9,vFiz?tD(EBXbR96wHz}M
47,control_if,,,46,6,F%ZN7^.Cws^HdSqNEtAr
48,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",47,7,_*o^L]i@Dg`M5/tUmBg2
49,control_if,,,48,8,"HOB:s*[m{p4BpEr{(,#%"
50,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",49,9,vFiz?tD(EBXbR96wHz}M
51,control_if,,,50,6,F%ZN7^.Cws^HdSqNEtAr
52,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",51,7,_*o^L]i@Dg`M5/tUmBg2
53,control_if,,,52,8,"HOB:s*[m{p4BpEr{(,#%"
54,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",53,9,vFiz?tD(EBXbR96wHz}M
55,control_if,,,54,6,F%ZN7^.Cws^HdSqNEtAr
56,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",55,7,_*o^L]i@Dg`M5/tUmBg2
57,control_if,,,56,8,"HOB:s*[m{p4BpEr{(,#%"
58,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",57,9,vFiz?tD(EBXbR96wHz}M
59,control_if,,,58,6,F%ZN7^.Cws^HdSqNEtAr
60,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",59,7,_*o^L]i@Dg`M5/tUmBg2
61,control_if,,,60,8,"HOB:s*[m{p4BpEr{(,#%"
62,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",61,9,vFiz?tD(EBXbR96wHz}M
63,control_if,,,62,6,F%ZN7^.Cws^HdSqNEtAr
64,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",63,7,_*o^L]i@Dg`M5/tUmBg2
65,control_if,,,64,8,"HOB:s*[m{p4BpEr{(,#%"
66,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",65,9,vFiz?tD(EBXbR96wHz}M
67,control_if,,,66,6,F%ZN7^.Cws^HdSqNEtAr
68,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",67,7,_*o^L]i@Dg`M5/tUmBg2
69,control_if,,,68,8,"HOB:s*[m{p4BpEr{(,#%"
70,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",69,9,vFiz?tD(EBXbR96wHz}M
71,control_if,,,70,6,F%ZN7^.Cws^HdSqNEtAr
72,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",71,7,_*o^L]i@Dg`M5/tUmBg2
73,control_if,,,72,8,"HOB:s*[m{p4BpEr{(,#%"
74,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",73,9,vFiz?tD(EBXbR96wHz}M
75,control_if,,,74,6,F%ZN7^.Cws^HdSqNEtAr
76,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",75,7,_*o^L]i@Dg`M5/tUmBg2
77,control_if,,,76,8,"HOB:s*[m{p4BpEr{(,#%"
78,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",77,9,vFiz?tD(EBXbR96wHz}M
79,control_if,,,78,6,F%ZN7^.Cws^HdSqNEtAr
80,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",79,7,_*o^L]i@Dg`M5/tUmBg2
81,control_if,,,80,8,"HOB:s*[m{p4BpEr{(,#%"
82,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",81,9,vFiz?tD(EBXbR96wHz}M
83,control_if,,,82,6,F%ZN7^.Cws^HdSqNEtAr
84,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",83,7,_*o^L]i@Dg`M5/tUmBg2
85,control_if,,,84,8,"HOB:s*[m{p4BpEr{(,#%"
86,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",85,9,vFiz?tD(EBXbR96wHz}M
87,control_if,,,86,6,F%ZN7^.Cws^HdSqNEtAr
88,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",87,7,_*o^L]i@Dg`M5/tUmBg2
89,control_if,,,88,8,"HOB:s*[m{p4BpEr{(,#%"
90,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",89,9,vFiz?tD(EBXbR96wHz}M
91,control_if,,,90,6,F%ZN7^.Cws^HdSqNEtAr
92,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",91,7,_*o^L]i@Dg`M5/tUmBg2
93,control_if,,,92,8,"HOB:s*[m{p4BpEr{(,#%"
94,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",93,9,vFiz?tD(EBXbR96wHz}M
95,control_if,,,94,6,F%ZN7^.Cws^HdSqNEtAr
96,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",95,7,_*o^L]i@Dg`M5/tUmBg2
97,control_if,,,96,8,"HOB:s*[m{p4BpEr{(,#%"
98,motion_gotoxy,,"{""X"": [1, [4, ""-460""]], ""Y"": [3, ""H,Z5HqJ9cU)yjTJUdIwl"", [4, ""-460""]]}",97,9,vFiz?tD(EBXbR96wHz}M
99,control_if,,,98,6,F%ZN7^.Cws^HdSqNEtAr
100,motion_changexby,,"{""DX"": [1, [4, ""2""]]}",99,7,_*o^L]i@Dg`M5/tUmBg2
