,BlockName,Key,Field,node_id,parent_id,hash
0,90,-182,-130,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,i?iii4_a9GZ?%DHj/SUA
3,motion_gotoxy,,"{""X"": [1, [4, ""-194""]], ""Y"": [1, [4, ""-118""]]}",2,2,~8YiG/`pEjJp}+JSl|5S
4,control_forever,,,3,3,);O4GY*IaJz9zdtK)_pM
5,control_repeat,,,4,4,"lFnZbW:%if[c[l52g,tn"
6,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",5,5,"Id.h,6EDI2u/Xb20U]ig"
7,looks_nextcostume,,{},6,6,3.K=hx~(L-H|r9LK/zBi
8,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",7,5,"Id.h,6EDI2u/Xb20U]ig"
9,looks_nextcostume,,{},8,6,3.K=hx~(L-H|r9LK/zBi
10,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",9,5,"Id.h,6EDI2u/Xb20U]ig"
11,looks_nextcostume,,{},10,6,3.K=hx~(L-H|r9LK/zBi
12,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",11,5,"Id.h,6EDI2u/Xb20U]ig"
13,looks_nextcostume,,{},12,6,3.K=hx~(L-H|r9LK/zBi
14,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",13,5,"Id.h,6EDI2u/Xb20U]ig"
15,looks_nextcostume,,{},14,6,3.K=hx~(L-H|r9LK/zBi
16,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",15,5,"Id.h,6EDI2u/Xb20U]ig"
17,looks_nextcostume,,{},16,6,3.K=hx~(L-H|r9LK/zBi
18,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",17,5,"Id.h,6EDI2u/Xb20U]ig"
19,looks_nextcostume,,{},18,6,3.K=hx~(L-H|r9LK/zBi
20,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",19,5,"Id.h,6EDI2u/Xb20U]ig"
21,looks_nextcostume,,{},20,6,3.K=hx~(L-H|r9LK/zBi
22,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",21,5,"Id.h,6EDI2u/Xb20U]ig"
23,looks_nextcostume,,{},22,6,3.K=hx~(L-H|r9LK/zBi
24,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",23,5,"Id.h,6EDI2u/Xb20U]ig"
25,looks_nextcostume,,{},24,6,3.K=hx~(L-H|r9LK/zBi
26,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",25,5,"Id.h,6EDI2u/Xb20U]ig"
27,looks_nextcostume,,{},26,6,3.K=hx~(L-H|r9LK/zBi
28,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",27,5,"Id.h,6EDI2u/Xb20U]ig"
29,looks_nextcostume,,{},28,6,3.K=hx~(L-H|r9LK/zBi
30,motion_movesteps,,"{""STEPS"": [1, [4, ""15""]]}",29,5,"Id.h,6EDI2u/Xb20U]ig"
