,BlockName,Key,Field,node_id,parent_id,hash
0,-150,-181.99999211629282,-19,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,5NEshp)-6f^Q7g/aHa4{
3,control_forever,,,2,2,"T~NQWZDn^o^*D;nu+1,D"
4,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",3,3,kQQ{#kY|Ov0(q0%{2i.j
5,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",4,4,:@9|f=rZ0eg*jDNMosGb
6,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",5,3,kQQ{#kY|Ov0(q0%{2i.j
7,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",6,4,:@9|f=rZ0eg*jDNMosGb
8,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",7,3,kQQ{#kY|Ov0(q0%{2i.j
9,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",8,4,:@9|f=rZ0eg*jDNMosGb
10,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",9,3,kQQ{#kY|Ov0(q0%{2i.j
11,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",10,4,:@9|f=rZ0eg*jDNMosGb
12,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",11,3,kQQ{#kY|Ov0(q0%{2i.j
13,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",12,4,:@9|f=rZ0eg*jDNMosGb
14,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",13,3,kQQ{#kY|Ov0(q0%{2i.j
15,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",14,4,:@9|f=rZ0eg*jDNMosGb
16,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",15,3,kQQ{#kY|Ov0(q0%{2i.j
17,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",16,4,:@9|f=rZ0eg*jDNMosGb
18,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",17,3,kQQ{#kY|Ov0(q0%{2i.j
19,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",18,4,:@9|f=rZ0eg*jDNMosGb
20,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",19,3,kQQ{#kY|Ov0(q0%{2i.j
21,looks_changeeffectby,,"{""CHANGE"": [1, [4, ""5""]]}",20,4,:@9|f=rZ0eg*jDNMosGb
22,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",21,3,kQQ{#kY|Ov0(q0%{2i.j
