,BlockName,Key,Field,node_id,parent_id,hash
0,79.33275624591464,0.174250284656968,-19.49840838552436,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,uR1yCQm?eYFn_8;OSsVw
3,control_repeat,,,2,2,dsN.DdI4W[whsdfE0C_N
4,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",3,3,=4B?|u9Af5aSs([)*0m5
5,looks_thinkforsecs,,"{""MESSAGE"": [1, [10, ""ммм...""]], ""SECS"": [1, [4, ""2""]]}",4,4,]5QjUhV2X^Z;P^**P+vp
6,control_repeat_until,,"{""CONDITION"": [2, ""#Lb6W3;~=d2#atw(^W`L""], ""SUBSTACK"": [2, ""sYar05vZ0@#*(C,Q,RfS""]}",5,5,Rwk+;$Q^sKjcz+27*xda
7,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",6,3,=4B?|u9Af5aSs([)*0m5
8,looks_thinkforsecs,,"{""MESSAGE"": [1, [10, ""ммм...""]], ""SECS"": [1, [4, ""2""]]}",7,4,]5QjUhV2X^Z;P^**P+vp
9,control_repeat_until,,"{""CONDITION"": [2, ""#Lb6W3;~=d2#atw(^W`L""], ""SUBSTACK"": [2, ""sYar05vZ0@#*(C,Q,RfS""]}",8,5,Rwk+;$Q^sKjcz+27*xda
10,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",9,3,=4B?|u9Af5aSs([)*0m5
11,looks_thinkforsecs,,"{""MESSAGE"": [1, [10, ""ммм...""]], ""SECS"": [1, [4, ""2""]]}",10,4,]5QjUhV2X^Z;P^**P+vp
12,control_repeat_until,,"{""CONDITION"": [2, ""#Lb6W3;~=d2#atw(^W`L""], ""SUBSTACK"": [2, ""sYar05vZ0@#*(C,Q,RfS""]}",11,5,Rwk+;$Q^sKjcz+27*xda
13,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",12,3,=4B?|u9Af5aSs([)*0m5
14,looks_thinkforsecs,,"{""MESSAGE"": [1, [10, ""ммм...""]], ""SECS"": [1, [4, ""2""]]}",13,4,]5QjUhV2X^Z;P^**P+vp
15,control_repeat_until,,"{""CONDITION"": [2, ""#Lb6W3;~=d2#atw(^W`L""], ""SUBSTACK"": [2, ""sYar05vZ0@#*(C,Q,RfS""]}",14,5,Rwk+;$Q^sKjcz+27*xda
16,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",15,3,=4B?|u9Af5aSs([)*0m5
17,looks_thinkforsecs,,"{""MESSAGE"": [1, [10, ""ммм...""]], ""SECS"": [1, [4, ""2""]]}",16,4,]5QjUhV2X^Z;P^**P+vp
18,control_repeat_until,,"{""CONDITION"": [2, ""#Lb6W3;~=d2#atw(^W`L""], ""SUBSTACK"": [2, ""sYar05vZ0@#*(C,Q,RfS""]}",17,5,Rwk+;$Q^sKjcz+27*xda
19,SCRIPT,,,0,3,
20,event_broadcast,,,1,3,"4t{,ZOFdv%EGjgto:V,["
21,looks_think,,"{""MESSAGE"": [1, [10, ""смачно""]]}",2,20,yXU2]si}V*VH4F~H_GIf
22,SCRIPT,,,0,3,
23,event_broadcast,,,1,3,"4t{,ZOFdv%EGjgto:V,["
24,looks_think,,"{""MESSAGE"": [1, [10, ""смачно""]]}",2,20,yXU2]si}V*VH4F~H_GIf
