,BlockName,Key,Field,node_id,parent_id,hash
0,95,-159,98,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,#%$EiX|PB@izo$gRPVLi
3,sound_playuntildone,,"{""SOUND_MENU"": [1, ""SyM8}5Fx$FEaeU+P-Jio""]}",2,2,"@^pWuRI(Z]XaSuSOFq,E"
4,looks_switchbackdropto,,"{""BACKDROP"": [1, ""0We}/KulmCbThRjw{VMZ""]}",3,3,rSzxfZyQN8h_IYYT^BR+
5,looks_thinkforsecs,,"{""MESSAGE"": [1, [10, ""Hmm...""]], ""SECS"": [1, [4, ""2""]]}",4,4,"|?$$,pV}mbuw*8S]HY%l"
6,looks_setsizeto,,"{""SIZE"": [1, [4, ""100""]]}",5,5,nV$rAfXvBFFKpRTe80Fq
7,looks_changesizeby,,"{""CHANGE"": [1, [4, ""60""]]}",6,6,ICaKI:xaA![`Zac^47Md
8,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""i have no idea what im doing here.!""]], ""SECS"": [1, [4, ""2""]]}",7,7,/-3f6QY{Rbd]s6+nQH[j
9,motion_turnright,,"{""DEGREES"": [1, [4, ""180""]]}",8,8,".|,MNcFsx3ByqRplU!Xf"
10,motion_turnright,,"{""DEGREES"": [1, [4, ""100""]]}",9,9,w0(PbfZ.(~%N@/^Q)3*O
11,motion_turnleft,,"{""DEGREES"": [1, [4, ""100""]]}",10,10,![NoU-hcdAU6I4Bl^3T0
12,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""WOAHHHH!""]], ""SECS"": [1, [4, ""2""]]}",11,11,giX[|5Oh#AAaY7epR=GP
13,motion_turnright,,"{""DEGREES"": [1, [4, ""100""]]}",12,12,kVJ(:I(|g2X%E7$72(nu
14,motion_movesteps,,"{""STEPS"": [1, [4, ""100""]]}",13,13,vgs2%*?2n#_etxY$#{nS
15,sound_play,,"{""SOUND_MENU"": [1, ""`Q?y69[zj$L-*Vim:d*o""]}",14,14,92C1t@$-%W{TvBXFl?Xt
16,motion_glideto,,"{""SECS"": [1, [4, ""2""]], ""TO"": [1, ""]y;xZTiW9LG9f{}/V:@K""]}",15,15,cw69g}BuwrAn(nQ_eNVZ
17,looks_switchbackdropto,,"{""BACKDROP"": [1, ""b`CK?to0?wp-2:uZsd3D""]}",16,16,s(L-lBf8/NM.x(zcm~N*
18,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""And I Oop-""]], ""SECS"": [1, [4, ""2""]]}",17,17,0:u6R1+7Wd8c($(PP$pG
19,sound_play,,"{""SOUND_MENU"": [1, ""`9w%SQHjU?,tChtZ6Te:""]}",18,18,G!Y$S/deu%.|t1nV?:cM
