,BlockName,Key,Field,node_id,parent_id,hash
0,90,66,9,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,H2Am4^xuw#P^Am1#hGV^
3,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""22""]]}",2,2,"nn*+$I(uq(#,qnN0o:bx"
4,SCRIPT,,,0,0,
5,event_whenbroadcastreceived,,,1,0,22w57-]jIhDcy5~METCk
6,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",2,5,"SXcc+B!k{N9ydhpnw|%,"
7,control_forever,,,3,6,}y/D#]o%cdTm^lQ!+5UR
8,control_if,,,4,7,LI$buO}i(Y^h(B::Je];
9,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",5,8,.lTfNHgRs/]#RY+*^Gd%
10,control_if,,,6,7,LI$buO}i(Y^h(B::Je];
11,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",7,8,.lTfNHgRs/]#RY+*^Gd%
12,control_if,,,8,7,LI$buO}i(Y^h(B::Je];
13,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",9,8,.lTfNHgRs/]#RY+*^Gd%
14,control_if,,,10,7,LI$buO}i(Y^h(B::Je];
15,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",11,8,.lTfNHgRs/]#RY+*^Gd%
16,control_if,,,12,7,LI$buO}i(Y^h(B::Je];
17,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",13,8,.lTfNHgRs/]#RY+*^Gd%
18,control_if,,,14,7,LI$buO}i(Y^h(B::Je];
19,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",15,8,.lTfNHgRs/]#RY+*^Gd%
20,control_if,,,16,7,LI$buO}i(Y^h(B::Je];
21,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",17,8,.lTfNHgRs/]#RY+*^Gd%
22,control_if,,,18,7,LI$buO}i(Y^h(B::Je];
23,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",19,8,.lTfNHgRs/]#RY+*^Gd%
24,control_if,,,20,7,LI$buO}i(Y^h(B::Je];
25,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",21,8,.lTfNHgRs/]#RY+*^Gd%
26,control_if,,,22,7,LI$buO}i(Y^h(B::Je];
27,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",23,8,.lTfNHgRs/]#RY+*^Gd%
28,control_if,,,24,7,LI$buO}i(Y^h(B::Je];
29,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",25,8,.lTfNHgRs/]#RY+*^Gd%
30,control_if,,,26,7,LI$buO}i(Y^h(B::Je];
31,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",27,8,.lTfNHgRs/]#RY+*^Gd%
32,control_if,,,28,7,LI$buO}i(Y^h(B::Je];
33,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",29,8,.lTfNHgRs/]#RY+*^Gd%
34,control_if,,,30,7,LI$buO}i(Y^h(B::Je];
35,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",31,8,.lTfNHgRs/]#RY+*^Gd%
36,control_if,,,32,7,LI$buO}i(Y^h(B::Je];
37,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",33,8,.lTfNHgRs/]#RY+*^Gd%
38,control_if,,,34,7,LI$buO}i(Y^h(B::Je];
39,motion_gotoxy,,"{""X"": [1, [4, ""-124""]], ""Y"": [1, [4, ""9""]]}",35,8,.lTfNHgRs/]#RY+*^Gd%
