,BlockName,Key,Field,node_id,parent_id,hash
0,90,-4,11,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,"ofg(+#@t(T,Na8niA02j"
3,control_forever,,,2,2,KbVkh[csmS/O%uiY.C++
4,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",3,3,]2RYimj}V4j-y[=E#I(^
5,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",4,4,EdSi;YK6#[rp7;tIGkz.
6,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",5,3,]2RYimj}V4j-y[=E#I(^
7,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",6,4,EdSi;YK6#[rp7;tIGkz.
8,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",7,3,]2RYimj}V4j-y[=E#I(^
9,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",8,4,EdSi;YK6#[rp7;tIGkz.
10,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",9,3,]2RYimj}V4j-y[=E#I(^
11,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",10,4,EdSi;YK6#[rp7;tIGkz.
12,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",11,3,]2RYimj}V4j-y[=E#I(^
13,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",12,4,EdSi;YK6#[rp7;tIGkz.
14,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",13,3,]2RYimj}V4j-y[=E#I(^
15,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",14,4,EdSi;YK6#[rp7;tIGkz.
16,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",15,3,]2RYimj}V4j-y[=E#I(^
17,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",16,4,EdSi;YK6#[rp7;tIGkz.
18,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",17,3,]2RYimj}V4j-y[=E#I(^
19,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",18,4,EdSi;YK6#[rp7;tIGkz.
20,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",19,3,]2RYimj}V4j-y[=E#I(^
21,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",20,4,EdSi;YK6#[rp7;tIGkz.
22,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",21,3,]2RYimj}V4j-y[=E#I(^
23,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",22,4,EdSi;YK6#[rp7;tIGkz.
24,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",23,3,]2RYimj}V4j-y[=E#I(^
25,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",24,4,EdSi;YK6#[rp7;tIGkz.
26,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",25,3,]2RYimj}V4j-y[=E#I(^
27,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",26,4,EdSi;YK6#[rp7;tIGkz.
28,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",27,3,]2RYimj}V4j-y[=E#I(^
29,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",28,4,EdSi;YK6#[rp7;tIGkz.
30,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",29,3,]2RYimj}V4j-y[=E#I(^
31,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",30,4,EdSi;YK6#[rp7;tIGkz.
32,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",31,3,]2RYimj}V4j-y[=E#I(^
33,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",32,4,EdSi;YK6#[rp7;tIGkz.
34,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",33,3,]2RYimj}V4j-y[=E#I(^
35,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",34,4,EdSi;YK6#[rp7;tIGkz.
36,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",35,3,]2RYimj}V4j-y[=E#I(^
37,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",36,4,EdSi;YK6#[rp7;tIGkz.
38,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",37,3,]2RYimj}V4j-y[=E#I(^
39,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",38,4,EdSi;YK6#[rp7;tIGkz.
40,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",39,3,]2RYimj}V4j-y[=E#I(^
41,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",40,4,EdSi;YK6#[rp7;tIGkz.
42,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",41,3,]2RYimj}V4j-y[=E#I(^
43,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",42,4,EdSi;YK6#[rp7;tIGkz.
44,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",43,3,]2RYimj}V4j-y[=E#I(^
45,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",44,4,EdSi;YK6#[rp7;tIGkz.
46,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",45,3,]2RYimj}V4j-y[=E#I(^
47,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",46,4,EdSi;YK6#[rp7;tIGkz.
48,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",47,3,]2RYimj}V4j-y[=E#I(^
49,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",48,4,EdSi;YK6#[rp7;tIGkz.
50,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",49,3,]2RYimj}V4j-y[=E#I(^
51,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",50,4,EdSi;YK6#[rp7;tIGkz.
52,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",51,3,]2RYimj}V4j-y[=E#I(^
53,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",52,4,EdSi;YK6#[rp7;tIGkz.
54,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",53,3,]2RYimj}V4j-y[=E#I(^
55,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",54,4,EdSi;YK6#[rp7;tIGkz.
56,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",55,3,]2RYimj}V4j-y[=E#I(^
57,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",56,4,EdSi;YK6#[rp7;tIGkz.
58,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",57,3,]2RYimj}V4j-y[=E#I(^
59,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",58,4,EdSi;YK6#[rp7;tIGkz.
60,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",59,3,]2RYimj}V4j-y[=E#I(^
61,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",60,4,EdSi;YK6#[rp7;tIGkz.
62,motion_goto,,"{""TO"": [1, ""@LL{cHP5!N1GA/mQ/2Ub""]}",61,3,]2RYimj}V4j-y[=E#I(^
63,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_be|X/(.4@VqLGuTK-!W""]}",62,4,EdSi;YK6#[rp7;tIGkz.
