,BlockName,Key,Field,node_id,parent_id,hash
0,90,0,0,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,sm$k(F$kroB~aGy+:Mw(
3,control_repeat,,,2,2,"|[GK|h,o4afuMI,jX@pz"
4,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",3,3,}8+4z;op06cqx_YSIr|[
5,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",4,3,}8+4z;op06cqx_YSIr|[
6,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",5,3,}8+4z;op06cqx_YSIr|[
7,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",6,3,}8+4z;op06cqx_YSIr|[
8,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",7,3,}8+4z;op06cqx_YSIr|[
9,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",8,3,}8+4z;op06cqx_YSIr|[
10,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",9,3,}8+4z;op06cqx_YSIr|[
11,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",10,3,}8+4z;op06cqx_YSIr|[
12,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",11,3,}8+4z;op06cqx_YSIr|[
13,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",12,3,}8+4z;op06cqx_YSIr|[
