,BlockName,Key,Field,node_id,parent_id,hash
0,90,-152.99999999999997,-152,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,]GyY[owS)SGn4?l6j^PQ
3,looks_setsizeto,,"{""SIZE"": [1, [4, ""400""]]}",2,2,-e7l+Izh%d#9Rs[*x|^Y
4,control_forever,,,3,3,v/mM7dJlpw2C)|()b3R{
5,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",4,4,PWZR=7bF97R?;#_n`aYP
6,looks_nextcostume,,{},5,5,/S]U13u??QY~wW*F)cvD
7,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",6,4,PWZR=7bF97R?;#_n`aYP
8,looks_nextcostume,,{},7,5,/S]U13u??QY~wW*F)cvD
9,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",8,4,PWZR=7bF97R?;#_n`aYP
10,looks_nextcostume,,{},9,5,/S]U13u??QY~wW*F)cvD
11,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",10,4,PWZR=7bF97R?;#_n`aYP
12,looks_nextcostume,,{},11,5,/S]U13u??QY~wW*F)cvD
13,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",12,4,PWZR=7bF97R?;#_n`aYP
14,looks_nextcostume,,{},13,5,/S]U13u??QY~wW*F)cvD
15,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",14,4,PWZR=7bF97R?;#_n`aYP
16,looks_nextcostume,,{},15,5,/S]U13u??QY~wW*F)cvD
17,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",16,4,PWZR=7bF97R?;#_n`aYP
18,looks_nextcostume,,{},17,5,/S]U13u??QY~wW*F)cvD
19,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",18,4,PWZR=7bF97R?;#_n`aYP
20,looks_nextcostume,,{},19,5,/S]U13u??QY~wW*F)cvD
21,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",20,4,PWZR=7bF97R?;#_n`aYP
22,looks_nextcostume,,{},21,5,/S]U13u??QY~wW*F)cvD
23,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",22,4,PWZR=7bF97R?;#_n`aYP
24,looks_nextcostume,,{},23,5,/S]U13u??QY~wW*F)cvD
25,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",24,4,PWZR=7bF97R?;#_n`aYP
26,looks_nextcostume,,{},25,5,/S]U13u??QY~wW*F)cvD
27,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",26,4,PWZR=7bF97R?;#_n`aYP
28,looks_nextcostume,,{},27,5,/S]U13u??QY~wW*F)cvD
29,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",28,4,PWZR=7bF97R?;#_n`aYP
30,looks_nextcostume,,{},29,5,/S]U13u??QY~wW*F)cvD
31,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",30,4,PWZR=7bF97R?;#_n`aYP
32,looks_nextcostume,,{},31,5,/S]U13u??QY~wW*F)cvD
33,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",32,4,PWZR=7bF97R?;#_n`aYP
34,looks_nextcostume,,{},33,5,/S]U13u??QY~wW*F)cvD
35,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",34,4,PWZR=7bF97R?;#_n`aYP
36,looks_nextcostume,,{},35,5,/S]U13u??QY~wW*F)cvD
37,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",36,4,PWZR=7bF97R?;#_n`aYP
38,looks_nextcostume,,{},37,5,/S]U13u??QY~wW*F)cvD
39,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",38,4,PWZR=7bF97R?;#_n`aYP
40,looks_nextcostume,,{},39,5,/S]U13u??QY~wW*F)cvD
41,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",40,4,PWZR=7bF97R?;#_n`aYP
42,looks_nextcostume,,{},41,5,/S]U13u??QY~wW*F)cvD
43,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",42,4,PWZR=7bF97R?;#_n`aYP
44,looks_nextcostume,,{},43,5,/S]U13u??QY~wW*F)cvD
45,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",44,4,PWZR=7bF97R?;#_n`aYP
46,looks_nextcostume,,{},45,5,/S]U13u??QY~wW*F)cvD
47,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",46,4,PWZR=7bF97R?;#_n`aYP
48,looks_nextcostume,,{},47,5,/S]U13u??QY~wW*F)cvD
49,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",48,4,PWZR=7bF97R?;#_n`aYP
50,looks_nextcostume,,{},49,5,/S]U13u??QY~wW*F)cvD
51,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",50,4,PWZR=7bF97R?;#_n`aYP
52,looks_nextcostume,,{},51,5,/S]U13u??QY~wW*F)cvD
53,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",52,4,PWZR=7bF97R?;#_n`aYP
54,looks_nextcostume,,{},53,5,/S]U13u??QY~wW*F)cvD
55,control_wait,,"{""DURATION"": [1, [5, "".1""]]}",54,4,PWZR=7bF97R?;#_n`aYP
56,looks_nextcostume,,{},55,5,/S]U13u??QY~wW*F)cvD
