,BlockName,Key,Field,node_id,parent_id,hash
0,90,6,11,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,",Gum2kt[Gq#AJnwI7]30"
3,control_forever,,,2,2,Y.0rJ=k3f~CEES.x:0(9
4,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",3,3,To6n[`q9uo/+ngXAsgs_
5,control_if_else,,,4,4,;7AwFAvU}jUzGJe_y2=p
6,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",5,5,Cm`6/I(5CZ;k!;g8g/M#
7,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",6,3,To6n[`q9uo/+ngXAsgs_
8,control_if_else,,,7,4,;7AwFAvU}jUzGJe_y2=p
9,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",8,5,Cm`6/I(5CZ;k!;g8g/M#
10,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",9,3,To6n[`q9uo/+ngXAsgs_
11,control_if_else,,,10,4,;7AwFAvU}jUzGJe_y2=p
12,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",11,5,Cm`6/I(5CZ;k!;g8g/M#
13,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",12,3,To6n[`q9uo/+ngXAsgs_
14,control_if_else,,,13,4,;7AwFAvU}jUzGJe_y2=p
15,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",14,5,Cm`6/I(5CZ;k!;g8g/M#
16,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",15,3,To6n[`q9uo/+ngXAsgs_
17,control_if_else,,,16,4,;7AwFAvU}jUzGJe_y2=p
18,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",17,5,Cm`6/I(5CZ;k!;g8g/M#
19,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",18,3,To6n[`q9uo/+ngXAsgs_
20,control_if_else,,,19,4,;7AwFAvU}jUzGJe_y2=p
21,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",20,5,Cm`6/I(5CZ;k!;g8g/M#
22,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",21,3,To6n[`q9uo/+ngXAsgs_
23,control_if_else,,,22,4,;7AwFAvU}jUzGJe_y2=p
24,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",23,5,Cm`6/I(5CZ;k!;g8g/M#
25,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",24,3,To6n[`q9uo/+ngXAsgs_
26,control_if_else,,,25,4,;7AwFAvU}jUzGJe_y2=p
27,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",26,5,Cm`6/I(5CZ;k!;g8g/M#
28,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",27,3,To6n[`q9uo/+ngXAsgs_
29,control_if_else,,,28,4,;7AwFAvU}jUzGJe_y2=p
30,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",29,5,Cm`6/I(5CZ;k!;g8g/M#
31,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",30,3,To6n[`q9uo/+ngXAsgs_
32,control_if_else,,,31,4,;7AwFAvU}jUzGJe_y2=p
33,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",32,5,Cm`6/I(5CZ;k!;g8g/M#
34,motion_goto,,"{""TO"": [1, ""82!0AQW_pGGm|IYnhyN@""]}",33,3,To6n[`q9uo/+ngXAsgs_
35,control_if_else,,,34,4,;7AwFAvU}jUzGJe_y2=p
36,looks_say,,"{""MESSAGE"": [1, [10, ""빨간불""]]}",35,5,Cm`6/I(5CZ;k!;g8g/M#
