,BlockName,Key,Field,node_id,parent_id,hash
0,-270,465,345,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,Zkl{9V-+`!+3G}=9Bh#X
3,control_forever,,,2,2,+=ieLJcICVEhd{^30zVD
4,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",3,3,Nr`n8WUP5OLLk)YB3%*6
5,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",4,3,Nr`n8WUP5OLLk)YB3%*6
6,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",5,3,Nr`n8WUP5OLLk)YB3%*6
7,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",6,3,Nr`n8WUP5OLLk)YB3%*6
8,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",7,3,Nr`n8WUP5OLLk)YB3%*6
9,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",8,3,Nr`n8WUP5OLLk)YB3%*6
10,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",9,3,Nr`n8WUP5OLLk)YB3%*6
11,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",10,3,Nr`n8WUP5OLLk)YB3%*6
12,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",11,3,Nr`n8WUP5OLLk)YB3%*6
13,motion_gotoxy,,"{""X"": [3, ""nx/|~DGcr:FL9;%M0M]t"", [4, 10]], ""Y"": [3, ""fcB4RuR}9#DNeIS.@{W-"", [4, 10]]}",12,3,Nr`n8WUP5OLLk)YB3%*6
