,BlockName,Key,Field,node_id,parent_id,hash
0,90,-119,141,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,RhUV~I%1p%F.smI1Uv/3
3,data_replaceitemoflist,,"{""INDEX"": [1, [7, ""2""]], ""ITEM"": [3, ""C}tAVPvR@fovIM9M/c@D"", [10, ""thing""]]}",2,2,"k=9o3u~w,KUb^ZmGqc;X"
4,looks_switchcostumeto,,"{""COSTUME"": [3, ""O/J(^[7v/(:)k-wRKu-@"", ""Vl{Sx^lqs}{[66uSQ7va""]}",3,3,DIb]Ez^x[Tg]Y`-vpg4(
5,data_setvariableto,,,4,4,T6`8xX|=hqS}.@Q6H~Kv
6,motion_gotoxy,,"{""X"": [1, [4, ""-217""]], ""Y"": [1, [4, ""161""]]}",5,5,#b;]:=!Ij]TN3$?_e]XK
7,data_setvariableto,,,6,6,"V9;P([`.]|,Wp]Z.K./y"
8,control_repeat,,,7,7,3)Qqf=+(KQxU]tS`JjGO
9,motion_gotoxy,,"{""X"": [1, [4, ""-217""]], ""Y"": [1, [4, ""141""]]}",8,8,Mg.0W*LqdS!vk73]X0SZ
10,data_setvariableto,,,9,9,K|i+4ut5[KQRc;PUwROV
11,data_setvariableto,,,10,10,+:TRA/A5X/j6mgPj#dvJ
12,control_repeat,,,11,11,"Kaa{=MgrFa_)3%F9l]U,"
