,BlockName,Key,Field,node_id,parent_id,hash
0,90,-95,-114,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,R5m:ChHhnpEmx.SV0ovK
3,motion_setrotationstyle,,{},2,2,i!#eP$aEiVU5E{:p)S?~
4,control_forever,,,3,3,9A}rvUF*^GP[]*`OW:!s
5,control_if,,,4,4,|laqu{u+Tw:6.6hCB(MT
6,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",5,5,Z9zy+]Y3W.l]:f5xj7O?
7,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",6,6,Dvmr9eVC8^](`~p_!:CS
8,control_if,,,7,4,|laqu{u+Tw:6.6hCB(MT
9,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",8,5,Z9zy+]Y3W.l]:f5xj7O?
10,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",9,6,Dvmr9eVC8^](`~p_!:CS
11,control_if,,,10,4,|laqu{u+Tw:6.6hCB(MT
12,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",11,5,Z9zy+]Y3W.l]:f5xj7O?
13,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",12,6,Dvmr9eVC8^](`~p_!:CS
14,control_if,,,13,4,|laqu{u+Tw:6.6hCB(MT
15,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",14,5,Z9zy+]Y3W.l]:f5xj7O?
16,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",15,6,Dvmr9eVC8^](`~p_!:CS
17,control_if,,,16,4,|laqu{u+Tw:6.6hCB(MT
18,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",17,5,Z9zy+]Y3W.l]:f5xj7O?
19,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",18,6,Dvmr9eVC8^](`~p_!:CS
20,control_if,,,19,4,|laqu{u+Tw:6.6hCB(MT
21,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",20,5,Z9zy+]Y3W.l]:f5xj7O?
22,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",21,6,Dvmr9eVC8^](`~p_!:CS
23,control_if,,,22,4,|laqu{u+Tw:6.6hCB(MT
24,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",23,5,Z9zy+]Y3W.l]:f5xj7O?
25,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",24,6,Dvmr9eVC8^](`~p_!:CS
26,control_if,,,25,4,|laqu{u+Tw:6.6hCB(MT
27,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",26,5,Z9zy+]Y3W.l]:f5xj7O?
28,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",27,6,Dvmr9eVC8^](`~p_!:CS
29,control_if,,,28,4,|laqu{u+Tw:6.6hCB(MT
30,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",29,5,Z9zy+]Y3W.l]:f5xj7O?
31,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",30,6,Dvmr9eVC8^](`~p_!:CS
32,control_if,,,31,4,|laqu{u+Tw:6.6hCB(MT
33,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",32,5,Z9zy+]Y3W.l]:f5xj7O?
34,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",33,6,Dvmr9eVC8^](`~p_!:CS
35,control_if,,,34,4,|laqu{u+Tw:6.6hCB(MT
36,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",35,5,Z9zy+]Y3W.l]:f5xj7O?
37,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",36,6,Dvmr9eVC8^](`~p_!:CS
38,control_if,,,37,4,|laqu{u+Tw:6.6hCB(MT
39,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",38,5,Z9zy+]Y3W.l]:f5xj7O?
40,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",39,6,Dvmr9eVC8^](`~p_!:CS
41,control_if,,,40,4,|laqu{u+Tw:6.6hCB(MT
42,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",41,5,Z9zy+]Y3W.l]:f5xj7O?
43,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",42,6,Dvmr9eVC8^](`~p_!:CS
44,control_if,,,43,4,|laqu{u+Tw:6.6hCB(MT
45,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",44,5,Z9zy+]Y3W.l]:f5xj7O?
46,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",45,6,Dvmr9eVC8^](`~p_!:CS
47,control_if,,,46,4,|laqu{u+Tw:6.6hCB(MT
48,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",47,5,Z9zy+]Y3W.l]:f5xj7O?
49,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",48,6,Dvmr9eVC8^](`~p_!:CS
50,control_if,,,49,4,|laqu{u+Tw:6.6hCB(MT
51,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",50,5,Z9zy+]Y3W.l]:f5xj7O?
52,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",51,6,Dvmr9eVC8^](`~p_!:CS
53,control_if,,,52,4,|laqu{u+Tw:6.6hCB(MT
54,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",53,5,Z9zy+]Y3W.l]:f5xj7O?
55,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",54,6,Dvmr9eVC8^](`~p_!:CS
56,control_if,,,55,4,|laqu{u+Tw:6.6hCB(MT
57,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",56,5,Z9zy+]Y3W.l]:f5xj7O?
58,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",57,6,Dvmr9eVC8^](`~p_!:CS
59,control_if,,,58,4,|laqu{u+Tw:6.6hCB(MT
60,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",59,5,Z9zy+]Y3W.l]:f5xj7O?
61,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",60,6,Dvmr9eVC8^](`~p_!:CS
62,control_if,,,61,4,|laqu{u+Tw:6.6hCB(MT
63,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",62,5,Z9zy+]Y3W.l]:f5xj7O?
64,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",63,6,Dvmr9eVC8^](`~p_!:CS
65,control_if,,,64,4,|laqu{u+Tw:6.6hCB(MT
66,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",65,5,Z9zy+]Y3W.l]:f5xj7O?
67,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",66,6,Dvmr9eVC8^](`~p_!:CS
68,control_if,,,67,4,|laqu{u+Tw:6.6hCB(MT
69,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",68,5,Z9zy+]Y3W.l]:f5xj7O?
70,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",69,6,Dvmr9eVC8^](`~p_!:CS
71,control_if,,,70,4,|laqu{u+Tw:6.6hCB(MT
72,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",71,5,Z9zy+]Y3W.l]:f5xj7O?
73,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",72,6,Dvmr9eVC8^](`~p_!:CS
74,control_if,,,73,4,|laqu{u+Tw:6.6hCB(MT
75,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",74,5,Z9zy+]Y3W.l]:f5xj7O?
76,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",75,6,Dvmr9eVC8^](`~p_!:CS
77,control_if,,,76,4,|laqu{u+Tw:6.6hCB(MT
78,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",77,5,Z9zy+]Y3W.l]:f5xj7O?
79,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",78,6,Dvmr9eVC8^](`~p_!:CS
80,control_if,,,79,4,|laqu{u+Tw:6.6hCB(MT
81,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",80,5,Z9zy+]Y3W.l]:f5xj7O?
82,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",81,6,Dvmr9eVC8^](`~p_!:CS
83,control_if,,,82,4,|laqu{u+Tw:6.6hCB(MT
