,BlockName,Key,Field,node_id,parent_id,hash
0,90,-221,87,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,mPXU5AVg9F%mqT5Rpk)h
3,looks_show,,{},2,2,"Y-G}|8/H`}|p$#Q,KK~p"
4,control_forever,,,3,3,r_eb[ADko^n)Z1~Btl`a
5,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",4,4,"%=;IZMx0-*x,w{@E5-5t"
6,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",5,4,"%=;IZMx0-*x,w{@E5-5t"
7,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",6,4,"%=;IZMx0-*x,w{@E5-5t"
8,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",7,4,"%=;IZMx0-*x,w{@E5-5t"
9,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",8,4,"%=;IZMx0-*x,w{@E5-5t"
10,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",9,4,"%=;IZMx0-*x,w{@E5-5t"
11,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",10,4,"%=;IZMx0-*x,w{@E5-5t"
12,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",11,4,"%=;IZMx0-*x,w{@E5-5t"
13,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",12,4,"%=;IZMx0-*x,w{@E5-5t"
14,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",13,4,"%=;IZMx0-*x,w{@E5-5t"
15,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",14,4,"%=;IZMx0-*x,w{@E5-5t"
16,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",15,4,"%=;IZMx0-*x,w{@E5-5t"
17,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",16,4,"%=;IZMx0-*x,w{@E5-5t"
18,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",17,4,"%=;IZMx0-*x,w{@E5-5t"
19,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",18,4,"%=;IZMx0-*x,w{@E5-5t"
20,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",19,4,"%=;IZMx0-*x,w{@E5-5t"
21,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",20,4,"%=;IZMx0-*x,w{@E5-5t"
22,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",21,4,"%=;IZMx0-*x,w{@E5-5t"
23,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",22,4,"%=;IZMx0-*x,w{@E5-5t"
24,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",23,4,"%=;IZMx0-*x,w{@E5-5t"
25,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",24,4,"%=;IZMx0-*x,w{@E5-5t"
26,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",25,4,"%=;IZMx0-*x,w{@E5-5t"
27,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",26,4,"%=;IZMx0-*x,w{@E5-5t"
28,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",27,4,"%=;IZMx0-*x,w{@E5-5t"
29,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",28,4,"%=;IZMx0-*x,w{@E5-5t"
30,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",29,4,"%=;IZMx0-*x,w{@E5-5t"
31,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",30,4,"%=;IZMx0-*x,w{@E5-5t"
32,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",31,4,"%=;IZMx0-*x,w{@E5-5t"
33,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",32,4,"%=;IZMx0-*x,w{@E5-5t"
34,motion_goto,,"{""TO"": [1, ""Ivpf=G,A~q$vy5]8rA+3""]}",33,4,"%=;IZMx0-*x,w{@E5-5t"
