,BlockName,Key,Field,node_id,parent_id,hash
0,30,-104.39058011260055,-30.319512300733784,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,p`luIj#dU;n-5rz{?`e#
3,control_repeat,,,2,2,Y$:b1XB?{Zv4OR~gIrYq
4,control_forever,,,3,3,0fa@;-Cu4kLBijxa3s}4
5,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",4,4,C!W/{k%VTlcAe@DGMbfv
6,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",5,5,JcRP5*;#QK``=g)fBcFx
7,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",6,4,C!W/{k%VTlcAe@DGMbfv
8,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",7,5,JcRP5*;#QK``=g)fBcFx
9,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",8,4,C!W/{k%VTlcAe@DGMbfv
10,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",9,5,JcRP5*;#QK``=g)fBcFx
11,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",10,4,C!W/{k%VTlcAe@DGMbfv
12,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",11,5,JcRP5*;#QK``=g)fBcFx
13,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",12,4,C!W/{k%VTlcAe@DGMbfv
14,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",13,5,JcRP5*;#QK``=g)fBcFx
15,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",14,4,C!W/{k%VTlcAe@DGMbfv
16,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",15,5,JcRP5*;#QK``=g)fBcFx
17,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",16,4,C!W/{k%VTlcAe@DGMbfv
18,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",17,5,JcRP5*;#QK``=g)fBcFx
19,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",18,4,C!W/{k%VTlcAe@DGMbfv
20,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",19,5,JcRP5*;#QK``=g)fBcFx
21,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",20,4,C!W/{k%VTlcAe@DGMbfv
22,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",21,5,JcRP5*;#QK``=g)fBcFx
23,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",22,4,C!W/{k%VTlcAe@DGMbfv
24,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",23,5,JcRP5*;#QK``=g)fBcFx
25,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",24,4,C!W/{k%VTlcAe@DGMbfv
26,motion_turnright,,"{""DEGREES"": [1, [4, ""15""]]}",25,5,JcRP5*;#QK``=g)fBcFx
