,BlockName,Key,Field,node_id,parent_id,hash
0,90,-100.49999999999999,3.439026841078885e-12,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,{}dJk08wJ@VXd!;1AIOB
3,data_setvariableto,,,2,2,Se-x$T}QH7hj5da7J%{^
4,control_repeat,,,3,3,F[WfA*$*MjfS@OEs3rC$
5,control_if,,,4,4,eb2YibFqJT$H:7[Z7sPj
6,control_repeat,,,5,5,l|dAC/iX]/t=AY!hw6Ct
7,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",6,6,o_|h)k^*+LDd%CmpB}|`
8,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",7,7,6=TNDdfLR;wzId_Bikhh
9,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",8,8,QEgpCkMZJ.XH1@Mm8Bg]
10,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",9,9,"JIMoA4_[|30g[[PT*,UN"
11,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",10,6,o_|h)k^*+LDd%CmpB}|`
12,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",11,7,6=TNDdfLR;wzId_Bikhh
13,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",12,8,QEgpCkMZJ.XH1@Mm8Bg]
14,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",13,9,"JIMoA4_[|30g[[PT*,UN"
15,control_if,,,14,4,eb2YibFqJT$H:7[Z7sPj
16,control_repeat,,,15,5,l|dAC/iX]/t=AY!hw6Ct
17,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",16,6,o_|h)k^*+LDd%CmpB}|`
18,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",17,7,6=TNDdfLR;wzId_Bikhh
19,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",18,8,QEgpCkMZJ.XH1@Mm8Bg]
20,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",19,9,"JIMoA4_[|30g[[PT*,UN"
21,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",20,6,o_|h)k^*+LDd%CmpB}|`
22,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",21,7,6=TNDdfLR;wzId_Bikhh
23,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",22,8,QEgpCkMZJ.XH1@Mm8Bg]
24,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",23,9,"JIMoA4_[|30g[[PT*,UN"
25,control_if,,,24,4,eb2YibFqJT$H:7[Z7sPj
26,control_repeat,,,25,5,l|dAC/iX]/t=AY!hw6Ct
27,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",26,6,o_|h)k^*+LDd%CmpB}|`
28,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",27,7,6=TNDdfLR;wzId_Bikhh
29,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",28,8,QEgpCkMZJ.XH1@Mm8Bg]
30,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",29,9,"JIMoA4_[|30g[[PT*,UN"
31,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",30,6,o_|h)k^*+LDd%CmpB}|`
32,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",31,7,6=TNDdfLR;wzId_Bikhh
33,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",32,8,QEgpCkMZJ.XH1@Mm8Bg]
34,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",33,9,"JIMoA4_[|30g[[PT*,UN"
35,control_if,,,34,4,eb2YibFqJT$H:7[Z7sPj
36,control_repeat,,,35,5,l|dAC/iX]/t=AY!hw6Ct
37,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",36,6,o_|h)k^*+LDd%CmpB}|`
38,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",37,7,6=TNDdfLR;wzId_Bikhh
39,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",38,8,QEgpCkMZJ.XH1@Mm8Bg]
40,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",39,9,"JIMoA4_[|30g[[PT*,UN"
41,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",40,6,o_|h)k^*+LDd%CmpB}|`
42,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",41,7,6=TNDdfLR;wzId_Bikhh
43,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",42,8,QEgpCkMZJ.XH1@Mm8Bg]
44,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",43,9,"JIMoA4_[|30g[[PT*,UN"
45,control_if,,,44,4,eb2YibFqJT$H:7[Z7sPj
46,control_repeat,,,45,5,l|dAC/iX]/t=AY!hw6Ct
47,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",46,6,o_|h)k^*+LDd%CmpB}|`
48,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",47,7,6=TNDdfLR;wzId_Bikhh
49,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",48,8,QEgpCkMZJ.XH1@Mm8Bg]
50,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",49,9,"JIMoA4_[|30g[[PT*,UN"
51,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",50,6,o_|h)k^*+LDd%CmpB}|`
52,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",51,7,6=TNDdfLR;wzId_Bikhh
53,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",52,8,QEgpCkMZJ.XH1@Mm8Bg]
54,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",53,9,"JIMoA4_[|30g[[PT*,UN"
55,control_if,,,54,4,eb2YibFqJT$H:7[Z7sPj
56,control_repeat,,,55,5,l|dAC/iX]/t=AY!hw6Ct
57,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",56,6,o_|h)k^*+LDd%CmpB}|`
58,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",57,7,6=TNDdfLR;wzId_Bikhh
59,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",58,8,QEgpCkMZJ.XH1@Mm8Bg]
60,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",59,9,"JIMoA4_[|30g[[PT*,UN"
61,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",60,6,o_|h)k^*+LDd%CmpB}|`
62,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",61,7,6=TNDdfLR;wzId_Bikhh
63,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",62,8,QEgpCkMZJ.XH1@Mm8Bg]
64,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",63,9,"JIMoA4_[|30g[[PT*,UN"
65,control_if,,,64,4,eb2YibFqJT$H:7[Z7sPj
66,control_repeat,,,65,5,l|dAC/iX]/t=AY!hw6Ct
67,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",66,6,o_|h)k^*+LDd%CmpB}|`
68,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",67,7,6=TNDdfLR;wzId_Bikhh
69,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",68,8,QEgpCkMZJ.XH1@Mm8Bg]
70,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",69,9,"JIMoA4_[|30g[[PT*,UN"
71,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",70,6,o_|h)k^*+LDd%CmpB}|`
72,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",71,7,6=TNDdfLR;wzId_Bikhh
73,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",72,8,QEgpCkMZJ.XH1@Mm8Bg]
74,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",73,9,"JIMoA4_[|30g[[PT*,UN"
75,control_if,,,74,4,eb2YibFqJT$H:7[Z7sPj
76,control_repeat,,,75,5,l|dAC/iX]/t=AY!hw6Ct
77,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",76,6,o_|h)k^*+LDd%CmpB}|`
78,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",77,7,6=TNDdfLR;wzId_Bikhh
79,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",78,8,QEgpCkMZJ.XH1@Mm8Bg]
80,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",79,9,"JIMoA4_[|30g[[PT*,UN"
81,motion_movesteps,,"{""STEPS"": [3, ""PEk//FF}zE^^tr*[m(W+"", [4, ""10""]]}",80,6,o_|h)k^*+LDd%CmpB}|`
82,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",81,7,6=TNDdfLR;wzId_Bikhh
83,motion_movesteps,,"{""STEPS"": [3, [12, ""0"", ""Nqa_iukf`=]nkd4`3~9~""], [4, ""10""]]}",82,8,QEgpCkMZJ.XH1@Mm8Bg]
84,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",83,9,"JIMoA4_[|30g[[PT*,UN"
85,control_if,,,84,4,eb2YibFqJT$H:7[Z7sPj
