,BlockName,Key,Field,node_id,parent_id,hash
0,90,27,140,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,"-/(~B-JU,/z]xui-1B.y"
3,looks_hide,,{},2,2,RQ-N[TObdV$hZiJU-sg9
4,motion_gotoxy,,"{""X"": [1, [4, ""-164""]], ""Y"": [1, [4, ""119""]]}",3,3,Z@(x3nDWMEH%i(8EzudY
5,control_wait,,"{""DURATION"": [1, [5, ""9.3""]]}",4,4,#+jed+-adltq5;=MgYO*
6,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""1""]], ""X"": [1, [4, ""27""]], ""Y"": [1, [4, ""140""]]}",5,5,"_j)iI46.gVf#,7z}uXq/"
7,looks_show,,{},6,6,.|~bN*-{opO^lO;vvnE`
8,control_wait,,"{""DURATION"": [1, [5, ""2.6""]]}",7,7,"C,E3%~`Z=MW]|)JU8f5E"
9,looks_hide,,{},8,8,aiV=w2oVqiL-nkAlWc;)
10,motion_gotoxy,,"{""X"": [1, [4, ""-164""]], ""Y"": [1, [4, ""119""]]}",9,9,pUvXNeQP=X)}~lHq|$}2
11,control_wait,,"{""DURATION"": [1, [5, ""46.89""]]}",10,10,1s]s+(vadJTJ31b#`rM^
12,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""1""]], ""X"": [1, [4, ""27""]], ""Y"": [1, [4, ""140""]]}",11,11,"fKykHCS/U=-R(,,!n{T|"
13,looks_show,,{},12,12,(|o}x5Q-+lP}WMd5{/GT
14,control_wait,,"{""DURATION"": [1, [5, ""2.6""]]}",13,13,Ml56n)+o/1;v?]M#6Y/N
15,looks_hide,,{},14,14,",9Zgp0J_`Pobhsf2:KXd"
16,SCRIPT,,,0,0,
17,event_whenbroadcastreceived,,,1,0,V)w|l2HWg?4p7$8y5(Z.
18,control_wait,,"{""DURATION"": [1, [5, ""2.5""]]}",2,17,"1RxG7v0).Hnx}~#,s8YU"
19,looks_show,,{},3,18,~62UF#Yo~5*cbfB4o(.{
20,control_wait,,"{""DURATION"": [1, [5, ""2.6""]]}",4,19,"ubLwAl(6,pwRQn1`a!za"
21,looks_hide,,{},5,20,8q8lkyf-1F!{{64E;TTi
