,BlockName,Key,Field,node_id,parent_id,hash
0,101.53695903281404,148.7469332506441,-50.39091490157404,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,a:Pz-Z`PokYc*IWdOtdQ
3,motion_setrotationstyle,,{},2,2,IUSOL{?nA[ytFL/Bzqd?
4,data_setvariableto,,,3,3,N0Bu%QjS@R8Dt=q-KnTh
5,looks_show,,{},4,4,$R8`aLqh(L01pHn|g=)b
6,control_repeat,,,5,5,",ff#h0T2LqqCU8D~0=Uc"
7,data_changevariableby,,,6,6,uNfF2P_!Wls+=.IO[0#(
8,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",7,7,]SsR.u^SA19lbx}Dlron
9,data_changevariableby,,,8,6,uNfF2P_!Wls+=.IO[0#(
10,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",9,7,]SsR.u^SA19lbx}Dlron
11,data_changevariableby,,,10,6,uNfF2P_!Wls+=.IO[0#(
12,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",11,7,]SsR.u^SA19lbx}Dlron
13,data_changevariableby,,,12,6,uNfF2P_!Wls+=.IO[0#(
14,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",13,7,]SsR.u^SA19lbx}Dlron
15,data_changevariableby,,,14,6,uNfF2P_!Wls+=.IO[0#(
16,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",15,7,]SsR.u^SA19lbx}Dlron
17,data_changevariableby,,,16,6,uNfF2P_!Wls+=.IO[0#(
18,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",17,7,]SsR.u^SA19lbx}Dlron
19,data_changevariableby,,,18,6,uNfF2P_!Wls+=.IO[0#(
20,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",19,7,]SsR.u^SA19lbx}Dlron
21,data_changevariableby,,,20,6,uNfF2P_!Wls+=.IO[0#(
22,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",21,7,]SsR.u^SA19lbx}Dlron
23,data_changevariableby,,,22,6,uNfF2P_!Wls+=.IO[0#(
24,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",23,7,]SsR.u^SA19lbx}Dlron
25,data_changevariableby,,,24,6,uNfF2P_!Wls+=.IO[0#(
26,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""pS@:4/:8+9W3?$j$/j9j""]}",25,7,]SsR.u^SA19lbx}Dlron
27,looks_hide,,{},26,6,:u(^^EzH+3R-%FNo?Y_}
