,BlockName,Key,Field,node_id,parent_id,hash
0,90,-60,0,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,E@ejAh}f1EMLwPHP[s*_
3,looks_switchcostumeto,,"{""COSTUME"": [1, ""l,%#G.;O`vw2Ov1rWPi+""]}",2,2,Yvh|et9)L4B28@%2I[3:
4,looks_show,,{},3,3,"a9L)pj78f=e,*%;wngVN"
5,motion_gotoxy,,"{""X"": [1, [4, ""-60""]], ""Y"": [1, [4, ""0""]]}",4,4,EbJbFa5q];5QMZWS)sJ7
6,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",5,5,"ULwrpbg#dRj-[C*;Hlo,"
7,sound_play,,"{""SOUND_MENU"": [1, ""%9w;V_!Oe@,ZID)icB3;""]}",6,6,"6sDrEqBj~!Yt/yAu6Zx,"
8,control_repeat,,,7,7,"5=UVhN:I,vBf]h9!%/rb"
9,looks_nextcostume,,{},8,8,ax%C0ryWz%M`*{;Il~5L
10,control_wait,,"{""DURATION"": [1, [5, ""0.04""]]}",9,9,q;+uNWpTMs2-xZr4U25M
11,looks_nextcostume,,{},10,8,ax%C0ryWz%M`*{;Il~5L
12,control_wait,,"{""DURATION"": [1, [5, ""0.04""]]}",11,9,q;+uNWpTMs2-xZr4U25M
13,looks_nextcostume,,{},12,8,ax%C0ryWz%M`*{;Il~5L
14,control_wait,,"{""DURATION"": [1, [5, ""0.04""]]}",13,9,q;+uNWpTMs2-xZr4U25M
15,looks_nextcostume,,{},14,8,ax%C0ryWz%M`*{;Il~5L
16,control_wait,,"{""DURATION"": [1, [5, ""0.04""]]}",15,9,q;+uNWpTMs2-xZr4U25M
17,looks_nextcostume,,{},16,8,ax%C0ryWz%M`*{;Il~5L
18,control_wait,,"{""DURATION"": [1, [5, ""0.04""]]}",17,9,q;+uNWpTMs2-xZr4U25M
19,looks_nextcostume,,{},18,8,ax%C0ryWz%M`*{;Il~5L
20,control_wait,,"{""DURATION"": [1, [5, ""0.04""]]}",19,9,q;+uNWpTMs2-xZr4U25M
21,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",20,8,wtVZk9~O=hG[S%kJ/2v=
22,looks_hide,,{},21,21,0[vw_({y4_=%hA.K#6pD
23,SCRIPT,,,0,22,
24,event_broadcast,,,1,22,;nms8u5bm#r;pX.HdhIw
25,SCRIPT,,,0,22,
26,event_broadcast,,,1,22,;nms8u5bm#r;pX.HdhIw
