,BlockName,Key,Field,node_id,parent_id,hash
0,90,-102,-142,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,L+wl+F*U6)|Hmf`6hdcS
3,looks_show,,{},2,2,2rzs=#OYB~^Hz-v*3gi1
4,motion_gotoxy,,"{""X"": [1, [4, ""15""]], ""Y"": [1, [4, ""-125""]]}",3,3,"~^98a$5fk%OQ5[1Z5AD,"
5,control_forever,,,4,4,N#Cd7z;+r.[cx!2we{-*
6,control_if,,,5,5,e(3-1mVbo:-{JVP_/XFQ
7,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",6,6,8nmh:^B{J$]oP%cj99wv
8,control_if,,,7,5,e(3-1mVbo:-{JVP_/XFQ
9,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",8,6,8nmh:^B{J$]oP%cj99wv
10,control_if,,,9,5,e(3-1mVbo:-{JVP_/XFQ
11,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",10,6,8nmh:^B{J$]oP%cj99wv
12,control_if,,,11,5,e(3-1mVbo:-{JVP_/XFQ
13,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",12,6,8nmh:^B{J$]oP%cj99wv
14,control_if,,,13,5,e(3-1mVbo:-{JVP_/XFQ
15,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",14,6,8nmh:^B{J$]oP%cj99wv
16,control_if,,,15,5,e(3-1mVbo:-{JVP_/XFQ
17,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",16,6,8nmh:^B{J$]oP%cj99wv
18,control_if,,,17,5,e(3-1mVbo:-{JVP_/XFQ
19,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",18,6,8nmh:^B{J$]oP%cj99wv
20,control_if,,,19,5,e(3-1mVbo:-{JVP_/XFQ
21,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",20,6,8nmh:^B{J$]oP%cj99wv
22,control_if,,,21,5,e(3-1mVbo:-{JVP_/XFQ
23,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",22,6,8nmh:^B{J$]oP%cj99wv
24,control_if,,,23,5,e(3-1mVbo:-{JVP_/XFQ
25,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",24,6,8nmh:^B{J$]oP%cj99wv
26,control_if,,,25,5,e(3-1mVbo:-{JVP_/XFQ
27,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",26,6,8nmh:^B{J$]oP%cj99wv
28,control_if,,,27,5,e(3-1mVbo:-{JVP_/XFQ
29,motion_changexby,,"{""DX"": [1, [4, ""10""]]}",28,6,8nmh:^B{J$]oP%cj99wv
30,control_if,,,29,5,e(3-1mVbo:-{JVP_/XFQ
