,BlockName,Key,Field,node_id,parent_id,hash
0,90,33,-79,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,{9z-OBO(dS/Zb4Ft+;?b
3,looks_switchbackdropto,,"{""BACKDROP"": [1, ""FsIElL8Y8`9Tn{FRT[^j""]}",2,2,UdbiQSJ^IEmDD4w%P~t?
4,motion_gotoxy,,"{""X"": [1, [4, ""-192""]], ""Y"": [1, [4, ""-51""]]}",3,3,"_z]B`S,s4vtKc:Tqh*H@"
5,motion_movesteps,,"{""STEPS"": [1, [4, ""100""]]}",4,4,.59#XS#u?)kI83u:3jwg
6,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""oh, hey ciao! Stavo andando nel mio campo per coltivare delle arance biologiche.""]], ""SECS"": [1, [4, ""3""]]}",5,5,!9.j=RK.|Uo$rZox@$_[
7,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",6,6,groqAr$w]G:a9bYyJDBw
8,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""cosa?!""]], ""SECS"": [1, [4, ""1""]]}",7,7,9`St?12+bmFfBru2qZr^
9,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""non sai cos""è l""agricoltura biologica?""]], ""SECS"": [1, [4, ""2""]]}",8,8,"?h*Wi,yclE785HS8ErSY"
10,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",9,9,peFi{WQ`3GRFs9e+-F)1
11,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""allora... vieni con me!""]], ""SECS"": [1, [4, ""2""]]}",10,10,trij#6VlqlTH[N=}SZnv
12,control_wait,,"{""DURATION"": [1, [5, ""0.5""]]}",11,11,?X8n$2?u%PHf2=itmfs)
13,motion_gotoxy,,"{""X"": [1, [4, ""123""]], ""Y"": [1, [4, ""-52""]]}",12,12,"[`DYa*E|:uDAc-?e)s,M"
14,control_wait,,"{""DURATION"": [1, [5, ""0.45""]]}",13,13,EuLEg@}L[/{@s^7OPVaO
15,motion_gotoxy,,"{""X"": [1, [4, ""239""]], ""Y"": [1, [4, ""-54""]]}",14,14,QkLOQ4Y0-Q]/2uECI}ZW
16,control_wait,,"{""DURATION"": [1, [5, ""0.55""]]}",15,15,:qamj|=|g7Y%u+3hqh]`
17,looks_switchbackdropto,,"{""BACKDROP"": [1, ""Z-rEf.dd!W=MpA^.km7x""]}",16,16,uSmhD=XPdBxSkbZ(n:gr
18,motion_gotoxy,,"{""X"": [1, [4, ""-221""]], ""Y"": [1, [4, ""-57""]]}",17,17,Y|X_tXKo^#pN+;1~Woy)
19,control_wait,,"{""DURATION"": [1, [5, ""0.5""]]}",18,18,tEpN0o{`H]|#oS%~rB_l
20,motion_gotoxy,,"{""X"": [1, [4, ""-164""]], ""Y"": [1, [4, ""-55""]]}",19,19,iNifyBN8tZ7A]TdlH8/K
21,control_wait,,"{""DURATION"": [1, [5, ""0.5""]]}",20,20,JwOJ6!@u{hDtW(@Znlo]
22,motion_gotoxy,,"{""X"": [1, [4, ""-22""]], ""Y"": [1, [4, ""-95""]]}",21,21,7!p9GND!7q0=k(4.sY_@
23,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""vedi, ora è tutto spoglio""]], ""SECS"": [1, [4, ""2""]]}",22,22,gKSw*ARhlgY2~EZk$KXf
