,BlockName,Key,Field,node_id,parent_id,hash
0,90,-77,-119,,,
1,SCRIPT,,,0,0,
2,event_whenthisspriteclicked,,,1,0,`S+h-#?.l:t@.q-Ip}U$
3,looks_hide,,{},2,2,cgIXfEj5Wiwg%E7-%$DY
4,looks_show,,{},3,3,e!ruy1M$Z)K4TrP8``B7
5,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",4,4,[`0zkzU/33h:1wpXx^z!
6,control_repeat,,,5,5,vTYe%@A1n`s8vxzWv^o(
7,sound_playuntildone,,"{""SOUND_MENU"": [1, ""Qw7,0xdSv0Z5E6a3c)D^""]}",6,6,";0,swwIqW`^J}=wXpof~"
8,sound_playuntildone,,"{""SOUND_MENU"": [1, ""Qw7,0xdSv0Z5E6a3c)D^""]}",7,6,";0,swwIqW`^J}=wXpof~"
9,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""Hello!""]], ""SECS"": [1, [4, ""5""]]}",8,6,SEk$s*/DK/?j:HL|lJdp
10,looks_setsizeto,,"{""SIZE"": [1, [4, ""100""]]}",9,9,o){r^i%ggF.~(mk*0$_)
11,motion_gotoxy,,"{""X"": [1, [4, ""-20""]], ""Y"": [1, [4, ""-130""]]}",10,10,;5{$KD3AK{(SQ{^T?e?v
12,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""1""]], ""X"": [1, [4, ""27""]], ""Y"": [1, [4, ""62""]]}",11,11,X#MoJDE#94Y:LQy=xJU6
13,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""hi mommy""]], ""SECS"": [1, [4, ""2""]]}",12,12,}R1p:2Bx9jySp2$]J?i-
14,sound_playuntildone,,"{""SOUND_MENU"": [1, ""ju5Li_7E?A=J*aN;%4_U""]}",13,13,lr#uEPac6ZO$AgSvBR`i
