,BlockName,Key,Field,node_id,parent_id,hash
0,-138,38.40736565123771,-123.98093349647556,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,f0m-!O:L3Da]){1g@+KH
3,motion_pointindirection,,"{""DIRECTION"": [3, ""wxo1jrp%lDJ?jteOGp]`"", [8, ""90""]]}",2,2,p?d;t4d#01V6/$Y!^CLY
4,control_forever,,,3,3,z``;kSW(rKlDz(^A:}uY
5,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",4,4,1eKWI{dmQ`1oq%PHX`d_
6,motion_ifonedgebounce,,{},5,5,xdE.%]z5_-Xr(d@Xai@|
7,control_if,,,6,6,"D*m*UC6,E7u=TVMqg?YQ"
8,motion_pointindirection,,"{""DIRECTION"": [3, ""[}n|U:B8/ONM;nIyL_LN"", [8, ""90""]]}",7,7,sz?^NjuQ3r-@d$-Pgl;?
9,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",8,4,1eKWI{dmQ`1oq%PHX`d_
10,motion_ifonedgebounce,,{},9,5,xdE.%]z5_-Xr(d@Xai@|
11,control_if,,,10,6,"D*m*UC6,E7u=TVMqg?YQ"
12,motion_pointindirection,,"{""DIRECTION"": [3, ""[}n|U:B8/ONM;nIyL_LN"", [8, ""90""]]}",11,7,sz?^NjuQ3r-@d$-Pgl;?
13,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",12,4,1eKWI{dmQ`1oq%PHX`d_
14,motion_ifonedgebounce,,{},13,5,xdE.%]z5_-Xr(d@Xai@|
15,control_if,,,14,6,"D*m*UC6,E7u=TVMqg?YQ"
16,motion_pointindirection,,"{""DIRECTION"": [3, ""[}n|U:B8/ONM;nIyL_LN"", [8, ""90""]]}",15,7,sz?^NjuQ3r-@d$-Pgl;?
17,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",16,4,1eKWI{dmQ`1oq%PHX`d_
18,motion_ifonedgebounce,,{},17,5,xdE.%]z5_-Xr(d@Xai@|
19,control_if,,,18,6,"D*m*UC6,E7u=TVMqg?YQ"
20,motion_pointindirection,,"{""DIRECTION"": [3, ""[}n|U:B8/ONM;nIyL_LN"", [8, ""90""]]}",19,7,sz?^NjuQ3r-@d$-Pgl;?
21,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",20,4,1eKWI{dmQ`1oq%PHX`d_
22,motion_ifonedgebounce,,{},21,5,xdE.%]z5_-Xr(d@Xai@|
23,control_if,,,22,6,"D*m*UC6,E7u=TVMqg?YQ"
24,motion_pointindirection,,"{""DIRECTION"": [3, ""[}n|U:B8/ONM;nIyL_LN"", [8, ""90""]]}",23,7,sz?^NjuQ3r-@d$-Pgl;?
25,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",24,4,1eKWI{dmQ`1oq%PHX`d_
26,motion_ifonedgebounce,,{},25,5,xdE.%]z5_-Xr(d@Xai@|
27,control_if,,,26,6,"D*m*UC6,E7u=TVMqg?YQ"
28,motion_pointindirection,,"{""DIRECTION"": [3, ""[}n|U:B8/ONM;nIyL_LN"", [8, ""90""]]}",27,7,sz?^NjuQ3r-@d$-Pgl;?
29,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",28,4,1eKWI{dmQ`1oq%PHX`d_
30,motion_ifonedgebounce,,{},29,5,xdE.%]z5_-Xr(d@Xai@|
31,control_if,,,30,6,"D*m*UC6,E7u=TVMqg?YQ"
32,motion_pointindirection,,"{""DIRECTION"": [3, ""[}n|U:B8/ONM;nIyL_LN"", [8, ""90""]]}",31,7,sz?^NjuQ3r-@d$-Pgl;?
33,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",32,4,1eKWI{dmQ`1oq%PHX`d_
34,motion_ifonedgebounce,,{},33,5,xdE.%]z5_-Xr(d@Xai@|
35,control_if,,,34,6,"D*m*UC6,E7u=TVMqg?YQ"
