,BlockName,Key,Field,node_id,parent_id,hash
0,90,-70,-70,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,adYx3-eX4MzZmn7oUc%k
3,motion_gotoxy,,"{""X"": [1, [4, ""0""]], ""Y"": [1, [4, ""0""]]}",2,2,"FQ*31,FK@N/P;!Qo{V2O"
4,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",3,3,Fn#9WELc?df)5_AZXX3=
5,pen_setPenColorToColor,,"{""COLOR"": [1, [9, ""#a82fca""]]}",4,4,"wuUKkDmU,a,#Kq#f-YrQ"
6,pen_setPenSizeTo,,"{""SIZE"": [1, [4, ""1""]]}",5,5,Q#2AuKid{*`Bebo3m21(
7,pen_penDown,,{},6,6,"7,hemAg-1tLV#xtSMf2j"
8,control_repeat,,,7,7,Ka{[A:Y-qI;030u^m*Gw
9,motion_movesteps,,"{""STEPS"": [1, [4, ""50""]]}",8,8,"V,J}}H+}OstpU*+Bg)mg"
10,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",9,9,(M0Q1LMjr!6$h`S?xM92
11,motion_turnright,,"{""DEGREES"": [1, [4, ""120""]]}",10,10,s8p+?f}vJ)gH*E8E^@tA
12,motion_movesteps,,"{""STEPS"": [1, [4, ""50""]]}",11,8,"V,J}}H+}OstpU*+Bg)mg"
13,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",12,9,(M0Q1LMjr!6$h`S?xM92
14,motion_turnright,,"{""DEGREES"": [1, [4, ""120""]]}",13,10,s8p+?f}vJ)gH*E8E^@tA
15,motion_movesteps,,"{""STEPS"": [1, [4, ""50""]]}",14,8,"V,J}}H+}OstpU*+Bg)mg"
16,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",15,9,(M0Q1LMjr!6$h`S?xM92
17,motion_turnright,,"{""DEGREES"": [1, [4, ""120""]]}",16,10,s8p+?f}vJ)gH*E8E^@tA
18,pen_penUp,,{},17,8,s`@.=M7*s=|T~3/5m;HU
19,SCRIPT,,,0,0,
20,event_whenkeypressed,space,,1,0,IW.RMTOIc#6QBn:qDQ;;
21,motion_gotoxy,,"{""X"": [1, [4, ""-70""]], ""Y"": [1, [4, ""-70""]]}",2,20,bm5P[}2)d2J`fXhpQOBt
22,motion_pointindirection,,"{""DIRECTION"": [1, [8, ""90""]]}",3,21,ob}oQ~/1xWTDulJ_$)T^
23,pen_setPenColorToColor,,"{""COLOR"": [1, [9, ""#3ac5a7""]]}",4,22,(%#uttO3*.7u.:ty!jhH
24,pen_setPenSizeTo,,"{""SIZE"": [1, [4, ""1""]]}",5,23,kbYSaMY+LoC?)S1b4CQ5
25,pen_penDown,,{},6,24,"Yc:#`),N|tuK`ajK^A;|"
26,control_repeat,,,7,25,5tsz/5H:A+%;y%I-MbFF
27,motion_movesteps,,"{""STEPS"": [1, [4, ""50""]]}",8,26,zef|J?8vRy9f{xB9$r]j
28,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",9,27,+j+b{/Am;!S4R%OFWMHH
29,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",10,28,H|]Onq}aH?8)IC`Q?ycB
30,motion_movesteps,,"{""STEPS"": [1, [4, ""50""]]}",11,26,zef|J?8vRy9f{xB9$r]j
31,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",12,27,+j+b{/Am;!S4R%OFWMHH
32,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",13,28,H|]Onq}aH?8)IC`Q?ycB
33,motion_movesteps,,"{""STEPS"": [1, [4, ""50""]]}",14,26,zef|J?8vRy9f{xB9$r]j
34,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",15,27,+j+b{/Am;!S4R%OFWMHH
35,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",16,28,H|]Onq}aH?8)IC`Q?ycB
36,motion_movesteps,,"{""STEPS"": [1, [4, ""50""]]}",17,26,zef|J?8vRy9f{xB9$r]j
37,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",18,27,+j+b{/Am;!S4R%OFWMHH
38,motion_turnright,,"{""DEGREES"": [1, [4, ""90""]]}",19,28,H|]Onq}aH?8)IC`Q?ycB
39,pen_penUp,,{},20,26,|M%G!$W=p:j@~($k}qz!
