,BlockName,Key,Field,node_id,parent_id,hash
0,90,-79,-117,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,uf(GPpGz~7:W|ov5u4X#
3,motion_gotoxy,,"{""X"": [1, [4, ""-179""]], ""Y"": [1, [4, ""-117""]]}",2,2,):$BV-h9|780{~rK0CvL
4,control_repeat,,,3,3,"T1Y,]%$(O^PU@b/Ep;Hy"
5,looks_nextcostume,,{},4,4,$iqFsM9@{.yIHS!H#H+@
6,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",5,5,JUVsSE.og%_;Z+SM1|r*
7,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",6,6,"GVY5EE*K,=XLKqh!EtO."
8,looks_nextcostume,,{},7,4,$iqFsM9@{.yIHS!H#H+@
9,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",8,5,JUVsSE.og%_;Z+SM1|r*
10,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",9,6,"GVY5EE*K,=XLKqh!EtO."
11,looks_nextcostume,,{},10,4,$iqFsM9@{.yIHS!H#H+@
12,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",11,5,JUVsSE.og%_;Z+SM1|r*
13,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",12,6,"GVY5EE*K,=XLKqh!EtO."
14,looks_nextcostume,,{},13,4,$iqFsM9@{.yIHS!H#H+@
15,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",14,5,JUVsSE.og%_;Z+SM1|r*
16,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",15,6,"GVY5EE*K,=XLKqh!EtO."
17,looks_nextcostume,,{},16,4,$iqFsM9@{.yIHS!H#H+@
18,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",17,5,JUVsSE.og%_;Z+SM1|r*
19,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",18,6,"GVY5EE*K,=XLKqh!EtO."
20,looks_nextcostume,,{},19,4,$iqFsM9@{.yIHS!H#H+@
21,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",20,5,JUVsSE.og%_;Z+SM1|r*
22,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",21,6,"GVY5EE*K,=XLKqh!EtO."
23,looks_nextcostume,,{},22,4,$iqFsM9@{.yIHS!H#H+@
24,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",23,5,JUVsSE.og%_;Z+SM1|r*
25,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",24,6,"GVY5EE*K,=XLKqh!EtO."
26,looks_nextcostume,,{},25,4,$iqFsM9@{.yIHS!H#H+@
27,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",26,5,JUVsSE.og%_;Z+SM1|r*
28,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",27,6,"GVY5EE*K,=XLKqh!EtO."
29,looks_nextcostume,,{},28,4,$iqFsM9@{.yIHS!H#H+@
30,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",29,5,JUVsSE.og%_;Z+SM1|r*
31,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",30,6,"GVY5EE*K,=XLKqh!EtO."
32,looks_nextcostume,,{},31,4,$iqFsM9@{.yIHS!H#H+@
33,motion_movesteps,,"{""STEPS"": [1, [4, ""10""]]}",32,5,JUVsSE.og%_;Z+SM1|r*
34,control_wait,,"{""DURATION"": [1, [5, ""0.2""]]}",33,6,"GVY5EE*K,=XLKqh!EtO."
35,looks_sayforsecs,,"{""MESSAGE"": [1, [10, ""สวัสดี!""]], ""SECS"": [1, [4, ""2""]]}",34,4,:c1gvFCRqanX^Ua(uGDO
