,BlockName,Key,Field,node_id,parent_id,hash
0,90,0,0,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,_5EA~:~OPpl/RC`a^^c)
3,looks_show,,{},2,2,IrwKTC|-l_+zj/}+|:6v
4,looks_setsizeto,,"{""SIZE"": [1, [4, ""175""]]}",3,3,=u/!nLX_~4!Z0|?m;dT*
5,looks_cleargraphiceffects,,{},4,4,Pdh$G=t%QhUk7rei=IN!
6,motion_gotoxy,,"{""X"": [1, [4, ""0""]], ""Y"": [1, [4, ""0""]]}",5,5,zO5J51(`[b9tO1Dx[@~i
7,looks_switchcostumeto,,"{""COSTUME"": [1, ""~9CMjnL`))jndDp$9}J;""]}",6,6,]$.04%8-`X7|;@?4f`Nt
8,control_forever,,,7,7,BZiWF?QHiTj/kWu2z/dS
9,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",8,8,U41N77okdHp]7X3HUl$o
10,looks_nextcostume,,{},9,9,ggmC`DjgmJo]?Zfh-@}z
11,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",10,8,U41N77okdHp]7X3HUl$o
12,looks_nextcostume,,{},11,9,ggmC`DjgmJo]?Zfh-@}z
13,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",12,8,U41N77okdHp]7X3HUl$o
14,looks_nextcostume,,{},13,9,ggmC`DjgmJo]?Zfh-@}z
15,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",14,8,U41N77okdHp]7X3HUl$o
16,looks_nextcostume,,{},15,9,ggmC`DjgmJo]?Zfh-@}z
17,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",16,8,U41N77okdHp]7X3HUl$o
18,looks_nextcostume,,{},17,9,ggmC`DjgmJo]?Zfh-@}z
19,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",18,8,U41N77okdHp]7X3HUl$o
20,looks_nextcostume,,{},19,9,ggmC`DjgmJo]?Zfh-@}z
21,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",20,8,U41N77okdHp]7X3HUl$o
22,looks_nextcostume,,{},21,9,ggmC`DjgmJo]?Zfh-@}z
23,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",22,8,U41N77okdHp]7X3HUl$o
24,looks_nextcostume,,{},23,9,ggmC`DjgmJo]?Zfh-@}z
25,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",24,8,U41N77okdHp]7X3HUl$o
26,looks_nextcostume,,{},25,9,ggmC`DjgmJo]?Zfh-@}z
27,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",26,8,U41N77okdHp]7X3HUl$o
28,looks_nextcostume,,{},27,9,ggmC`DjgmJo]?Zfh-@}z
29,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",28,8,U41N77okdHp]7X3HUl$o
30,looks_nextcostume,,{},29,9,ggmC`DjgmJo]?Zfh-@}z
31,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",30,8,U41N77okdHp]7X3HUl$o
32,looks_nextcostume,,{},31,9,ggmC`DjgmJo]?Zfh-@}z
33,control_wait,,"{""DURATION"": [1, [5, ""5""]]}",32,8,U41N77okdHp]7X3HUl$o
