,BlockName,Key,Field,node_id,parent_id,hash
0,90,-127,22,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,")s0aCJI$,X`Ve)~/gvV/"
3,control_repeat,,,2,2,"5Tw^BO;e,yl_pGGpz%RV"
4,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",3,3,V|J_mErW-NWzcI:3UZd9
5,looks_nextcostume,,{},4,4,"sz%+XXE`QMf/oZVXaUG,"
6,sound_play,,"{""SOUND_MENU"": [1, ""O=8~A{h!=9{q}p8$/G32""]}",5,5,3Fhg~ri8mKk+vq(Z=xYd
7,motion_glideto,,"{""SECS"": [1, [4, ""2""]], ""TO"": [1, ""{p|fe*G4!3S4NS$ZRHi;""]}",6,6,aRh1hK[RhUAfvniD9W8h
8,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",7,3,V|J_mErW-NWzcI:3UZd9
9,looks_nextcostume,,{},8,4,"sz%+XXE`QMf/oZVXaUG,"
10,sound_play,,"{""SOUND_MENU"": [1, ""O=8~A{h!=9{q}p8$/G32""]}",9,5,3Fhg~ri8mKk+vq(Z=xYd
11,motion_glideto,,"{""SECS"": [1, [4, ""2""]], ""TO"": [1, ""{p|fe*G4!3S4NS$ZRHi;""]}",10,6,aRh1hK[RhUAfvniD9W8h
12,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",11,3,V|J_mErW-NWzcI:3UZd9
13,looks_nextcostume,,{},12,4,"sz%+XXE`QMf/oZVXaUG,"
14,sound_play,,"{""SOUND_MENU"": [1, ""O=8~A{h!=9{q}p8$/G32""]}",13,5,3Fhg~ri8mKk+vq(Z=xYd
15,motion_glideto,,"{""SECS"": [1, [4, ""2""]], ""TO"": [1, ""{p|fe*G4!3S4NS$ZRHi;""]}",14,6,aRh1hK[RhUAfvniD9W8h
16,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",15,3,V|J_mErW-NWzcI:3UZd9
17,looks_nextcostume,,{},16,4,"sz%+XXE`QMf/oZVXaUG,"
18,sound_play,,"{""SOUND_MENU"": [1, ""O=8~A{h!=9{q}p8$/G32""]}",17,5,3Fhg~ri8mKk+vq(Z=xYd
19,motion_glideto,,"{""SECS"": [1, [4, ""2""]], ""TO"": [1, ""{p|fe*G4!3S4NS$ZRHi;""]}",18,6,aRh1hK[RhUAfvniD9W8h
20,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",19,3,V|J_mErW-NWzcI:3UZd9
21,looks_nextcostume,,{},20,4,"sz%+XXE`QMf/oZVXaUG,"
22,sound_play,,"{""SOUND_MENU"": [1, ""O=8~A{h!=9{q}p8$/G32""]}",21,5,3Fhg~ri8mKk+vq(Z=xYd
23,motion_glideto,,"{""SECS"": [1, [4, ""2""]], ""TO"": [1, ""{p|fe*G4!3S4NS$ZRHi;""]}",22,6,aRh1hK[RhUAfvniD9W8h
24,sound_play,,"{""SOUND_MENU"": [1, ""Wt|frb5!6qS-lj$J:)7W""]}",23,3,"0),]xSD4k^mIBe8_NiWJ"
