,BlockName,Key,Field,node_id,parent_id,hash
0,90,296,-74,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,{#$}#]DIXAb]Wf6VyCgY
3,looks_show,,{},2,2,1UF~(hH*wn99S.TG](|%
4,motion_gotoxy,,"{""X"": [1, [4, ""-163""]], ""Y"": [1, [4, ""-74""]]}",3,3,;pCp|VU?uBK(ebyZ1iQ1
5,control_forever,,,4,4,=LOtevd*G5_C7r`)Vj=J
6,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",5,5,3kXIl:_A6Zo{L9Hz_m8R
7,control_if,,,6,6,^hfgx:O^/o}uXc=wD}u7
8,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",7,5,3kXIl:_A6Zo{L9Hz_m8R
9,control_if,,,8,6,^hfgx:O^/o}uXc=wD}u7
10,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",9,5,3kXIl:_A6Zo{L9Hz_m8R
11,control_if,,,10,6,^hfgx:O^/o}uXc=wD}u7
12,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",11,5,3kXIl:_A6Zo{L9Hz_m8R
13,control_if,,,12,6,^hfgx:O^/o}uXc=wD}u7
14,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",13,5,3kXIl:_A6Zo{L9Hz_m8R
15,control_if,,,14,6,^hfgx:O^/o}uXc=wD}u7
16,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",15,5,3kXIl:_A6Zo{L9Hz_m8R
17,control_if,,,16,6,^hfgx:O^/o}uXc=wD}u7
18,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",17,5,3kXIl:_A6Zo{L9Hz_m8R
19,control_if,,,18,6,^hfgx:O^/o}uXc=wD}u7
20,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",19,5,3kXIl:_A6Zo{L9Hz_m8R
21,control_if,,,20,6,^hfgx:O^/o}uXc=wD}u7
22,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",21,5,3kXIl:_A6Zo{L9Hz_m8R
23,control_if,,,22,6,^hfgx:O^/o}uXc=wD}u7
24,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",23,5,3kXIl:_A6Zo{L9Hz_m8R
25,control_if,,,24,6,^hfgx:O^/o}uXc=wD}u7
26,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",25,5,3kXIl:_A6Zo{L9Hz_m8R
27,control_if,,,26,6,^hfgx:O^/o}uXc=wD}u7
28,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",27,5,3kXIl:_A6Zo{L9Hz_m8R
29,control_if,,,28,6,^hfgx:O^/o}uXc=wD}u7
30,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",29,5,3kXIl:_A6Zo{L9Hz_m8R
31,control_if,,,30,6,^hfgx:O^/o}uXc=wD}u7
32,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",31,5,3kXIl:_A6Zo{L9Hz_m8R
33,control_if,,,32,6,^hfgx:O^/o}uXc=wD}u7
34,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",33,5,3kXIl:_A6Zo{L9Hz_m8R
35,control_if,,,34,6,^hfgx:O^/o}uXc=wD}u7
36,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",35,5,3kXIl:_A6Zo{L9Hz_m8R
37,control_if,,,36,6,^hfgx:O^/o}uXc=wD}u7
38,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",37,5,3kXIl:_A6Zo{L9Hz_m8R
39,control_if,,,38,6,^hfgx:O^/o}uXc=wD}u7
40,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",39,5,3kXIl:_A6Zo{L9Hz_m8R
41,control_if,,,40,6,^hfgx:O^/o}uXc=wD}u7
42,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",41,5,3kXIl:_A6Zo{L9Hz_m8R
43,control_if,,,42,6,^hfgx:O^/o}uXc=wD}u7
44,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",43,5,3kXIl:_A6Zo{L9Hz_m8R
45,control_if,,,44,6,^hfgx:O^/o}uXc=wD}u7
46,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",45,5,3kXIl:_A6Zo{L9Hz_m8R
47,control_if,,,46,6,^hfgx:O^/o}uXc=wD}u7
48,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",47,5,3kXIl:_A6Zo{L9Hz_m8R
49,control_if,,,48,6,^hfgx:O^/o}uXc=wD}u7
50,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",49,5,3kXIl:_A6Zo{L9Hz_m8R
51,control_if,,,50,6,^hfgx:O^/o}uXc=wD}u7
52,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",51,5,3kXIl:_A6Zo{L9Hz_m8R
53,control_if,,,52,6,^hfgx:O^/o}uXc=wD}u7
54,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",53,5,3kXIl:_A6Zo{L9Hz_m8R
55,control_if,,,54,6,^hfgx:O^/o}uXc=wD}u7
56,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",55,5,3kXIl:_A6Zo{L9Hz_m8R
57,control_if,,,56,6,^hfgx:O^/o}uXc=wD}u7
58,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",57,5,3kXIl:_A6Zo{L9Hz_m8R
59,control_if,,,58,6,^hfgx:O^/o}uXc=wD}u7
60,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",59,5,3kXIl:_A6Zo{L9Hz_m8R
61,control_if,,,60,6,^hfgx:O^/o}uXc=wD}u7
62,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",61,5,3kXIl:_A6Zo{L9Hz_m8R
63,control_if,,,62,6,^hfgx:O^/o}uXc=wD}u7
64,motion_movesteps,,"{""STEPS"": [1, [4, ""2""]]}",63,5,3kXIl:_A6Zo{L9Hz_m8R
65,control_if,,,64,6,^hfgx:O^/o}uXc=wD}u7
66,SCRIPT,,,0,0,
67,event_whenbroadcastreceived,,,1,0,k;(KK!AdjgX7Z%#ybacl
68,looks_hide,,{},2,67,"bshK,[Y2-y)~!?#CrZ?j"
