,BlockName,Key,Field,node_id,parent_id,hash
0,90,-107,-40,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,"622^V3}TI^,sUj_`=moK"
3,motion_gotoxy,,"{""X"": [1, [4, ""0""]], ""Y"": [1, [4, ""-100""]]}",2,2,h~ZH-89EWTTasfI%rB@L
4,looks_setsizeto,,"{""SIZE"": [1, [4, ""100""]]}",3,3,0Rb^_ogV3m`My$7hGnz%
5,procedures_call,,,4,4,"t#jI:YOo`,O{=y#k3gq!"
6,procedures_definition,,,4,0,YId6/ypxr$IwO!R7^t2^
7,control_forever,,,5,6,tk*$5DqgCcRGv!1iO}l^
8,procedures_call,,,6,7,(a:/vQ~q0tJk)_lhc?/E
9,procedures_definition,,,6,0,"JHf8B4,egPE4Lk56$32I"
10,looks_setsizeto,,"{""SIZE"": [3, ""dv}=x~1_PctCsRY``{HJ"", [4, ""100""]]}",7,9,[rA]]T5Ihd~r`.W:.znX
11,motion_setx,,"{""X"": [3, ""1fs1dE3vk+VX`m|VSjZ("", [4, ""0""]]}",8,10,?DBktA9m?BDYPHAUs2f+
12,motion_sety,,"{""Y"": [3, ""k:Q9T45tbfcJ[i/@@:So"", [4, ""-100""]]}",9,11,"g^b|V3!PtS-o#d2,A#5?"
13,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""V0/f_KYZ)OmuVYfO$}2J""]}",10,8,wLh`pf+8!ko:Sg#cZTCb
14,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",11,13,"WY8F5@G7X,C.DE06{VK5"
15,procedures_call,,,12,7,(a:/vQ~q0tJk)_lhc?/E
16,procedures_definition,,,12,0,"JHf8B4,egPE4Lk56$32I"
17,looks_setsizeto,,"{""SIZE"": [3, ""dv}=x~1_PctCsRY``{HJ"", [4, ""100""]]}",13,9,[rA]]T5Ihd~r`.W:.znX
18,motion_setx,,"{""X"": [3, ""1fs1dE3vk+VX`m|VSjZ("", [4, ""0""]]}",14,10,?DBktA9m?BDYPHAUs2f+
19,motion_sety,,"{""Y"": [3, ""k:Q9T45tbfcJ[i/@@:So"", [4, ""-100""]]}",15,11,"g^b|V3!PtS-o#d2,A#5?"
20,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""V0/f_KYZ)OmuVYfO$}2J""]}",16,8,wLh`pf+8!ko:Sg#cZTCb
21,control_wait,,"{""DURATION"": [1, [5, ""1""]]}",17,13,"WY8F5@G7X,C.DE06{VK5"
22,procedures_call,,,18,7,(a:/vQ~q0tJk)_lhc?/E
23,procedures_definition,,,18,0,"JHf8B4,egPE4Lk56$32I"
24,looks_setsizeto,,"{""SIZE"": [3, ""dv}=x~1_PctCsRY``{HJ"", [4, ""100""]]}",19,9,[rA]]T5Ihd~r`.W:.znX
25,motion_setx,,"{""X"": [3, ""1fs1dE3vk+VX`m|VSjZ("", [4, ""0""]]}",20,10,?DBktA9m?BDYPHAUs2f+
26,motion_sety,,"{""Y"": [3, ""k:Q9T45tbfcJ[i/@@:So"", [4, ""-100""]]}",21,11,"g^b|V3!PtS-o#d2,A#5?"
