,BlockName,Key,Field,node_id,parent_id,hash
0,90,86,-97,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,N|lz7nYUkTn|o=4H{M%7
3,data_setvariableto,,,2,2,Q%yIJRV)Xn`52Hxsnj$1
4,looks_hide,,{},3,3,",qFs7@rfQ!526?yiWv5+"
5,control_forever,,,4,4,"_eLv},f|yO)5Kh=fp~(h"
6,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",5,5,5+`kwlnRECW9pLXN;QiK
7,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",6,6,{F3L.6.e/!onLPz{by8=
8,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",7,5,5+`kwlnRECW9pLXN;QiK
9,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",8,6,{F3L.6.e/!onLPz{by8=
10,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",9,5,5+`kwlnRECW9pLXN;QiK
11,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",10,6,{F3L.6.e/!onLPz{by8=
12,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",11,5,5+`kwlnRECW9pLXN;QiK
13,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",12,6,{F3L.6.e/!onLPz{by8=
14,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",13,5,5+`kwlnRECW9pLXN;QiK
15,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",14,6,{F3L.6.e/!onLPz{by8=
16,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",15,5,5+`kwlnRECW9pLXN;QiK
17,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",16,6,{F3L.6.e/!onLPz{by8=
18,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",17,5,5+`kwlnRECW9pLXN;QiK
19,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",18,6,{F3L.6.e/!onLPz{by8=
20,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",19,5,5+`kwlnRECW9pLXN;QiK
21,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",20,6,{F3L.6.e/!onLPz{by8=
22,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",21,5,5+`kwlnRECW9pLXN;QiK
23,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",22,6,{F3L.6.e/!onLPz{by8=
24,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",23,5,5+`kwlnRECW9pLXN;QiK
25,control_wait,,"{""DURATION"": [1, [5, ""2""]]}",24,6,{F3L.6.e/!onLPz{by8=
26,control_create_clone_of,,"{""CLONE_OPTION"": [1, ""_W;j^=PvWCELnP?JiCTd""]}",25,5,5+`kwlnRECW9pLXN;QiK
