,BlockName,Key,Field,node_id,parent_id,hash
0,90,137,1.9165722406656056e-13,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,Y_a$+;R[jX2t`6)y[Q#u
3,control_forever,,,2,2,k0K+zriZDWww%~u.;@Wh
4,motion_movesteps,,"{""STEPS"": [1, [4, ""5""]]}",3,3,8A@UY?X2V$FRHXpz:!?E
5,control_if,,,4,4,"3|#pV1|8G9S#NoQB9,ys"
6,sound_playuntildone,,"{""SOUND_MENU"": [1, ""Z-C*sO[*Rl9yz~Lpr0)l""]}",5,5,@:lAa`5!VK~BM0/h=1R*
7,motion_movesteps,,"{""STEPS"": [1, [4, ""5""]]}",6,3,8A@UY?X2V$FRHXpz:!?E
8,control_if,,,7,4,"3|#pV1|8G9S#NoQB9,ys"
9,sound_playuntildone,,"{""SOUND_MENU"": [1, ""Z-C*sO[*Rl9yz~Lpr0)l""]}",8,5,@:lAa`5!VK~BM0/h=1R*
10,motion_movesteps,,"{""STEPS"": [1, [4, ""5""]]}",9,3,8A@UY?X2V$FRHXpz:!?E
11,control_if,,,10,4,"3|#pV1|8G9S#NoQB9,ys"
12,sound_playuntildone,,"{""SOUND_MENU"": [1, ""Z-C*sO[*Rl9yz~Lpr0)l""]}",11,5,@:lAa`5!VK~BM0/h=1R*
13,motion_movesteps,,"{""STEPS"": [1, [4, ""5""]]}",12,3,8A@UY?X2V$FRHXpz:!?E
14,control_if,,,13,4,"3|#pV1|8G9S#NoQB9,ys"
15,sound_playuntildone,,"{""SOUND_MENU"": [1, ""Z-C*sO[*Rl9yz~Lpr0)l""]}",14,5,@:lAa`5!VK~BM0/h=1R*
16,motion_movesteps,,"{""STEPS"": [1, [4, ""5""]]}",15,3,8A@UY?X2V$FRHXpz:!?E
17,control_if,,,16,4,"3|#pV1|8G9S#NoQB9,ys"
18,sound_playuntildone,,"{""SOUND_MENU"": [1, ""Z-C*sO[*Rl9yz~Lpr0)l""]}",17,5,@:lAa`5!VK~BM0/h=1R*
19,motion_movesteps,,"{""STEPS"": [1, [4, ""5""]]}",18,3,8A@UY?X2V$FRHXpz:!?E
20,control_if,,,19,4,"3|#pV1|8G9S#NoQB9,ys"
