,BlockName,Key,Field,node_id,parent_id,hash
0,90,170,22,,,
1,SCRIPT,,,0,0,
2,event_whenflagclicked,,,1,0,rPY;7o`iFdqv^E6^3]Hm
3,motion_gotoxy,,"{""X"": [1, [4, ""-179""]], ""Y"": [1, [4, ""-112""]]}",2,2,27:`)3{GQ)Cb0:S6tL`k
4,looks_setsizeto,,"{""SIZE"": [1, [4, ""100""]]}",3,3,"*WuL_^^5G{Fd8GYcXk,."
5,looks_switchbackdropto,,"{""BACKDROP"": [1, ""riFg*K^[zkdM~l,(ghx$""]}",4,4,"}x{Q/gznnShJ70Jjx,$l"
6,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""1""]], ""X"": [1, [4, ""-32""]], ""Y"": [1, [4, ""-51""]]}",5,5,Al_n|t|h21n0$MMX@`#X
7,looks_setsizeto,,"{""SIZE"": [1, [4, ""70""]]}",6,6,"tl%,If@Hv]Ji#51C*Z3="
8,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""1""]], ""X"": [1, [4, ""65""]], ""Y"": [1, [4, ""5""]]}",7,7,g#{?[?-ywcknZsH4v0?Z
9,looks_setsizeto,,"{""SIZE"": [1, [4, ""30""]]}",8,8,"5Vi,FlFrb1@]4TOtN!Lt"
10,motion_glidesecstoxy,,"{""SECS"": [1, [4, ""1""]], ""X"": [1, [4, ""170""]], ""Y"": [1, [4, ""22""]]}",9,9,wtWvUhxUl)yr!D{-:kR8
11,looks_switchbackdropto,,"{""BACKDROP"": [1, ""tIBaz0eQf?sl-iS4/LjK""]}",10,10,"QS/p8381#,Q,y}${P:Gb"
