,key,x,y,wait,move_index
0,,-187,-38,0,32
1,,-187.0,-50.0,0.0,33
2,,-187.0,-50.0,0,2
3,,-187.0,-38.0,0.0,5
4,,-187.0,-26.0,0.0,6
5,,-187.0,-14.0,0.0,7
6,,-187.0,-2.0,0.0,8
7,,-187.0,10.0,0.0,9
8,,-187.0,22.0,0.0,10
9,,-187.0,34.0,0.0,11
10,,-187.0,46.0,0.0,12
11,,-187.0,58.0,0.0,13
12,,-187.0,70.0,0.0,14
13,,-187.0,82.0,0.0,15
14,,-187.0,94.0,0.0,16
15,,-187.0,82.0,0.0,18
16,,-187.0,70.0,0.0,19
17,,-187.0,58.0,0.0,20
18,,-187.0,46.0,0.0,21
19,,-187.0,34.0,0.0,22
20,,-187.0,22.0,0.0,23
21,,-187.0,10.0,0.0,24
22,,-187.0,-2.0,0.0,25
23,,-187.0,-14.0,0.0,26
24,,-187.0,-26.0,0.0,27
25,,-187.0,-38.0,0.0,28
26,,-187.0,-50.0,0.0,29
