,key,x,y,wait,move_index
0,,-198.0,-66,0,2
1,,-198.0,-66.0,0.0,7
2,,-198.0,-66.0,4.0,8
3,,-150.0,-66.0,1.0,13
4,,-110.0,-66.0,1.0,15
5,,-70.0,-66.0,1.0,17
6,,-30.0,-66.0,1.0,19
7,,0.0,-66.0,1.0,21
8,,20.0,-66.0,1.0,23
9,,60.0,-66.0,1.0,25
10,,100.0,-66.0,1.0,27
11,,100.0,-66.0,3.0,29
12,,100.0,-66.0,2.0,30
13,,100.0,-66.0,1.0,31
14,,100.0,-66.0,2.0,32
15,,100.0,-66.0,5.0,33
16,,100.0,-66.0,3.0,34
17,,100.0,-66.0,4.0,35
18,,100.0,-66.0,3.0,36
19,,100.0,-66.0,3.0,37
20,,130.0,-66.0,1.0,39
21,,170.0,-66.0,1.0,41
22,,210.0,-66.0,1.0,43
23,,223.0,-66.0,1.0,45
24,,223.0,-66.0,1.0,47
