,key,x,y,wait,move_index
0,,-145.0,10,0,2
1,,-145.0,100.0,0.0,5
2,,-95.0,100.0,0.0,9
3,,-45.0,100.0,0.0,11
4,,5.0,100.0,0.0,13
5,,55.0,100.0,0.0,15
6,,105.0,100.0,0.0,17
7,,155.0,100.0,0.0,19
8,,205.0,100.0,0.0,21
9,,255.0,100.0,0.0,23
10,,305.0,100.0,0.0,25
11,,355.0,100.0,0.0,27
12,,-145.0,100.0,0.0,28
13,,-145.0,70.0,0.0,29
14,,-95.0,70.0,0.0,33
15,,-45.0,70.0,0.0,35
16,,5.0,70.0,0.0,37
17,,55.0,70.0,0.0,39
18,,105.0,70.0,0.0,41
19,,155.0,70.0,0.0,43
20,,205.0,70.0,0.0,45
21,,255.0,70.0,0.0,47
22,,305.0,70.0,0.0,49
23,,355.0,70.0,0.0,51
24,,-145.0,70.0,0.0,52
25,,-145.0,40.0,0.0,53
26,,-95.0,40.0,0.0,57
27,,-45.0,40.0,0.0,59
28,,5.0,40.0,0.0,61
29,,55.0,40.0,0.0,63
30,,105.0,40.0,0.0,65
31,,155.0,40.0,0.0,67
32,,205.0,40.0,0.0,69
33,,255.0,40.0,0.0,71
34,,305.0,40.0,0.0,73
35,,355.0,40.0,0.0,75
36,,-145.0,40.0,0.0,76
37,,-145.0,10.0,0.0,77
38,,-145.0,10.0,0,80
