,key,x,y,wait,move_index
0,,4.165037078374178e-14,180,0,2
1,,0.0,-100.0,0.0,3
2,,50.0,-100.0,0.0,14
3,,50.0,-50.0,0.0,16
4,,0.0,-49.99999999999999,0.0,18
5,,-9.184850993605149e-15,-100.0,0.0,20
6,,-6.123233995736765e-15,-50.0,0.0,24
7,,49.99999999999999,-50.0,0.0,30
8,,49.99999999999999,0.0,0.0,32
9,,-7.105427357601002e-15,6.123233995736766e-15,0.0,34
10,,-1.629027835120615e-14,-49.99999999999999,0.0,36
11,,-1.3228661353337767e-14,7.105427357601002e-15,0.0,40
12,,49.999999999999986,7.105427357601002e-15,0.0,46
13,,49.999999999999986,50.00000000000001,0.0,48
14,,-1.4210854715202004e-14,50.000000000000014,0.0,50
15,,-2.3395705708807152e-14,1.4210854715202004e-14,0.0,52
16,,-2.033408871093877e-14,50.000000000000014,0.0,56
17,,49.99999999999998,50.000000000000014,0.0,62
18,,49.99999999999998,100.00000000000001,0.0,64
19,,-2.1316282072803006e-14,100.00000000000001,0.0,66
20,,-3.0501133066408154e-14,50.000000000000014,0.0,68
21,,-2.7439516068539772e-14,100.00000000000001,0.0,72
22,,49.99999999999997,100.00000000000001,0.0,78
23,,49.99999999999997,150.0,0.0,80
24,,-2.842170943040401e-14,150.0,0.0,82
25,,-3.7606560424009156e-14,100.0,0.0,84
26,,-3.454494342614077e-14,150.0,0.0,88
27,,49.999999999999964,150.0,0.0,94
28,,49.999999999999964,200.0,0.0,96
29,,-3.552713678800501e-14,200.0,0.0,98
30,,-4.471198778161016e-14,150.0,0.0,100
31,,-4.165037078374177e-14,200.0,0.0,104
