,key,x,y,wait,move_index
0,,-240.0,180,0,2
1,,-240.0,180,2.0,3
2,,-240.0,180,0.3,5
3,,-240.0,180,0.3,6
4,,-240.0,180,0.3,7
5,,-240.0,180,0.3,8
6,,-240.0,180,0.3,9
7,,-240.0,180,0.3,10
8,,-240.0,180,0.3,11
9,,-240.0,180,0.3,12
10,,-240.0,180,0.3,13
11,,-240.0,180,0.3,14
12,,-240.0,180,0.3,15
13,,-240.0,180,0.3,16
14,,-240.0,180,0.3,17
15,,-240.0,180,0.3,18
16,,-240.0,180,0.3,19
17,,-240.0,180,0.3,20
18,,-240.0,180,0.3,21
19,,-240.0,180,0.3,22
20,,-240.0,180,0.3,23
21,,-240.0,180,0.3,24
22,,-240.0,180,0.3,25
23,,-240.0,180,0.3,26
24,,-240.0,180,0.3,27
25,,-240.0,180,0.3,28
26,,-240.0,180,0.3,29
27,,-240.0,180,0.3,30
28,,-240.0,180,0.3,31
29,,-240.0,180,0.3,32
30,,-240.0,180,0.3,33
31,,-240.0,180,0.3,34
