,key,x,y,wait,move_index
0,,-199.0,-118,0,2
1,,-104.0,-78.0,0.0,3
2,,-104.0,-78.0,2.0,4
3,,-104.0,-78.0,3.0,5
4,,-104.0,-78.0,2.0,6
5,,-104.0,-78.0,0.2,8
6,,-94.0,-78.0,0.0,10
7,,-94.0,-78.0,0.2,11
8,,-84.0,-78.0,0.0,13
9,,-84.0,-78.0,0.2,14
10,,-74.0,-78.0,0.0,16
11,,-74.0,-78.0,0.2,17
12,,-64.0,-78.0,0.0,19
13,,-64.0,-78.0,0.2,20
14,,-54.0,-78.0,0.0,22
15,,-54.0,-78.0,0.2,23
16,,-44.0,-78.0,0.0,25
17,,-44.0,-78.0,0.2,26
18,,-34.0,-78.0,0.0,28
19,,-34.0,-78.0,0.2,29
20,,-15.0,-45.0,0.0,30
21,,-15.0,-45.0,0.2,32
22,,-12.0,-22.0,0.0,33
23,,-12.0,-22.0,0.2,35
24,,-11.0,-2.0,0.0,36
25,,-11.0,-2.0,0,40
26,,-199.0,-118.0,0.0,41
27,,-199.0,-118.0,2.0,42
28,,-199.0,-118.0,2.0,43
29,,-199.0,-118.0,0.05,45
30,,-189.0,-118.0,0.0,47
31,,-189.0,-118.0,0.05,48
32,,-179.0,-118.0,0.0,50
33,,-179.0,-118.0,0.05,51
34,,-169.0,-118.0,0.0,53
35,,-169.0,-118.0,0.05,54
36,,-159.0,-118.0,0.0,56
37,,-159.0,-118.0,0.05,57
38,,-149.0,-118.0,0.0,59
39,,-149.0,-118.0,0.05,60
40,,-139.0,-118.0,0.0,62
41,,-139.0,-118.0,0.05,63
42,,-129.0,-118.0,0.0,65
43,,-129.0,-118.0,0.05,66
44,,-119.0,-118.0,0.0,68
45,,-119.0,-118.0,0.05,69
46,,-109.0,-118.0,0.0,71
47,,-109.0,-118.0,0.05,72
48,,-99.0,-118.0,0.0,74
49,,-99.0,-118.0,0.05,75
50,,-89.0,-118.0,0.0,77
51,,-89.0,-118.0,0.05,78
52,,-79.0,-118.0,0.0,80
53,,-79.0,-118.0,0.05,81
54,,-69.0,-118.0,0.0,83
55,,-69.0,-118.0,0.05,84
56,,-59.0,-118.0,0.0,86
57,,-59.0,-118.0,0.05,87
58,,-49.0,-118.0,0.0,89
59,,-49.0,-118.0,0.05,90
60,,-39.0,-118.0,0.0,92
61,,-39.0,-118.0,0.05,93
62,,-29.0,-118.0,0.0,95
63,,-29.0,-118.0,0.05,96
64,,-19.0,-118.0,0.0,98
65,,-19.0,-118.0,0.05,99
66,,-9.0,-118.0,0.0,101
67,,-9.0,-118.0,0.05,102
68,,1.0,-118.0,0.0,104
69,,1.0,-118.0,0.05,105
70,,11.0,-118.0,0.0,107
71,,11.0,-118.0,0.05,108
72,,21.0,-118.0,0.0,110
73,,21.0,-118.0,0.05,111
74,,31.0,-118.0,0.0,113
75,,31.0,-118.0,0.05,114
76,,41.0,-118.0,0.0,116
77,,41.0,-118.0,0.05,117
78,,51.0,-118.0,0.0,119
79,,51.0,-118.0,0.05,120
80,,61.0,-118.0,0.0,122
81,,61.0,-118.0,0.05,123
82,,71.0,-118.0,0.0,125
83,,71.0,-118.0,0.05,126
84,,81.0,-118.0,0.0,128
85,,81.0,-118.0,0.05,129
86,,91.0,-118.0,0.0,131
87,,91.0,-118.0,0.05,132
88,,101.0,-118.0,0.0,134
89,,101.0,-118.0,0.05,135
90,,111.0,-118.0,0.0,137
91,,111.0,-118.0,0.05,138
92,,121.0,-118.0,0.0,140
93,,121.0,-118.0,0.05,141
94,,131.0,-118.0,0.0,143
95,,131.0,-118.0,0.05,144
96,,141.0,-118.0,0.0,146
97,,141.0,-118.0,0.05,147
98,,151.0,-118.0,0.0,149
99,,151.0,-118.0,0.05,150
100,,161.0,-118.0,0.0,152
101,,161.0,-118.0,0.05,153
102,,171.0,-118.0,0.0,155
103,,171.0,-118.0,0.05,156
104,,181.0,-118.0,0.0,158
105,,181.0,-118.0,0.05,159
106,,191.0,-118.0,0.0,161
107,,191.0,-118.0,0.05,162
108,,201.0,-118.0,0.0,164
109,,201.0,-118.0,0.05,165
110,,211.0,-118.0,0.0,167
111,,211.0,-118.0,0.05,168
112,,221.0,-118.0,0.0,170
113,,221.0,-118.0,0.05,171
114,,231.0,-118.0,0.0,173
115,,231.0,-118.0,0.05,174
116,,241.0,-118.0,0.0,176
117,,241.0,-118.0,0.05,177
118,,251.0,-118.0,0.0,179
119,,-199.0,-118.0,0.0,181
120,,-199.0,-118.0,2.0,182
121,,-199.0,-118.0,2.0,183
122,,-199.0,-118.0,0.05,185
123,,-189.0,-118.0,0.0,187
124,,-189.0,-118.0,0.05,188
125,,-179.0,-118.0,0.0,190
126,,-179.0,-118.0,0.05,191
127,,-169.0,-118.0,0.0,193
128,,-169.0,-118.0,0.05,194
129,,-159.0,-118.0,0.0,196
130,,-159.0,-118.0,0.05,197
131,,-149.0,-118.0,0.0,199
132,,-149.0,-118.0,0.05,200
133,,-139.0,-118.0,0.0,202
134,,-139.0,-118.0,0.05,203
135,,-129.0,-118.0,0.0,205
136,,-129.0,-118.0,0.05,206
137,,-119.0,-118.0,0.0,208
138,,-119.0,-118.0,0.05,209
139,,-109.0,-118.0,0.0,211
140,,-109.0,-118.0,0.05,212
141,,-99.0,-118.0,0.0,214
142,,-99.0,-118.0,0.05,215
143,,-89.0,-118.0,0.0,217
144,,-89.0,-118.0,0.05,218
145,,-79.0,-118.0,0.0,220
146,,-79.0,-118.0,0.05,221
147,,-69.0,-118.0,0.0,223
148,,-69.0,-118.0,0.05,224
149,,-59.0,-118.0,0.0,226
150,,-59.0,-118.0,0.05,227
151,,-49.0,-118.0,0.0,229
152,,-49.0,-118.0,0.05,230
153,,-39.0,-118.0,0.0,232
154,,-39.0,-118.0,0.05,233
155,,-29.0,-118.0,0.0,235
156,,-29.0,-118.0,0.05,236
157,,-19.0,-118.0,0.0,238
158,,-19.0,-118.0,0.05,239
159,,-9.0,-118.0,0.0,241
160,,-9.0,-118.0,0.05,242
161,,1.0,-118.0,0.0,244
162,,1.0,-118.0,0.05,245
163,,11.0,-118.0,0.0,247
164,,11.0,-118.0,0.05,248
165,,21.0,-118.0,0.0,250
166,,21.0,-118.0,0.05,251
167,,31.0,-118.0,0.0,253
168,,31.0,-118.0,0.05,254
169,,41.0,-118.0,0.0,256
170,,41.0,-118.0,0.05,257
171,,51.0,-118.0,0.0,259
172,,51.0,-118.0,0.05,260
173,,61.0,-118.0,0.0,262
174,,61.0,-118.0,0.05,263
175,,71.0,-118.0,0.0,265
176,,71.0,-118.0,0.05,266
177,,81.0,-118.0,0.0,268
178,,81.0,-118.0,0.05,269
179,,91.0,-118.0,0.0,271
180,,91.0,-118.0,0.05,272
181,,101.0,-118.0,0.0,274
182,,101.0,-118.0,0.05,275
183,,111.0,-118.0,0.0,277
184,,111.0,-118.0,0.05,278
185,,121.0,-118.0,0.0,280
186,,121.0,-118.0,0.05,281
187,,131.0,-118.0,0.0,283
188,,131.0,-118.0,0.05,284
189,,141.0,-118.0,0.0,286
190,,141.0,-118.0,0.05,287
191,,151.0,-118.0,0.0,289
192,,151.0,-118.0,0.05,290
193,,161.0,-118.0,0.0,292
194,,161.0,-118.0,0.05,293
195,,171.0,-118.0,0.0,295
196,,171.0,-118.0,0.05,296
197,,181.0,-118.0,0.0,298
198,,181.0,-118.0,0.05,299
199,,191.0,-118.0,0.0,301
200,,191.0,-118.0,0.05,302
201,,201.0,-118.0,0.0,304
202,,201.0,-118.0,0.05,305
203,,211.0,-118.0,0.0,307
204,,211.0,-118.0,0.05,308
205,,221.0,-118.0,0.0,310
206,,221.0,-118.0,0.05,311
207,,231.0,-118.0,0.0,313
208,,231.0,-118.0,0.05,314
209,,241.0,-118.0,0.0,316
210,,241.0,-118.0,0.05,317
211,,251.0,-118.0,0.0,319
212,,-199.0,-118.0,0.0,321
213,,-199.0,-118.0,2.0,322
214,,-199.0,-118.0,2.0,323
215,,-199.0,-118.0,0.8,324
