,key,x,y,wait,move_index
0,,32.0,96,0,2
1,,32.0,96,1.0,5
2,,32.0,96,1.0,8
3,,32.0,96,1.0,11
4,,32.0,96,1.0,14
5,,32.0,96,1.0,17
6,,32.0,96,1.0,20
7,,32.0,96,1.0,23
8,,32.0,96,1.0,26
9,,32.0,96,1.0,29
10,,32.0,96,1.0,32
11,,32.0,96,1.0,35
12,,32.0,96,1.0,38
13,,32.0,96,1.0,41
14,,32.0,96,1.0,44
15,,32.0,96,1.0,47
16,,32.0,96,1.0,50
17,,32.0,96,1.0,53
18,,32.0,96,1.0,56
19,,32.0,96,1.0,59
20,,32.0,96,1.0,62
21,,32.0,96,1.0,65
22,,32.0,96,1.0,68
23,,32.0,96,1.0,71
24,,32.0,96,1.0,74
25,,32.0,96,1.0,77
26,,32.0,96,1.0,80
27,,32.0,96,1.0,83
28,,32.0,96,1.0,86
29,,32.0,96,1.0,89
30,,32.0,96,1.0,92
