,key,x,y,wait,move_index
0,,113.99689750085776,75.00507421080447,0,2
1,,90.0,-90.0,0.0,3
2,,140.0,-90.0,0.0,11
3,,155.45084971874738,-137.55282581475768,0.0,13
4,,115.00000000000001,-166.94208842938133,0.0,15
5,,74.54915028125264,-137.55282581475768,0.0,17
6,,90.0,-90.0,0.0,19
7,,125.35533905932738,-54.644660940672615,0.0,23
8,,169.9056652687458,-77.34418592764995,0.0,25
9,,162.08394201673423,-126.72860295740682,0.0,27
10,,112.69952498697734,-134.55032620941833,0.0,29
11,,90.00000000000001,-89.99999999999991,0.0,31
12,,89.99999999999999,-39.999999999999915,0.0,35
13,,137.55282581475765,-24.54915028125252,0.0,37
14,,166.94208842938133,-64.99999999999987,0.0,39
15,,137.55282581475768,-105.45084971874726,0.0,41
16,,90.00000000000003,-89.99999999999984,0.0,43
17,,54.64466094067266,-54.64466094067246,0.0,47
18,,77.34418592765,-10.094334731254072,0.0,49
19,,126.72860295740688,-17.916057983265624,0.0,51
20,,134.55032620941842,-67.30047501302252,0.0,53
21,,90.00000000000003,-89.99999999999986,0.0,55
22,,40.00000000000003,-89.9999999999999,0.0,59
23,,24.549150281252615,-42.44717418524223,0.0,61
24,,64.99999999999996,-13.057911570618536,0.0,63
25,,105.45084971874735,-42.447174185242154,0.0,65
26,,90.00000000000003,-89.99999999999986,0.0,67
27,,54.64466094067272,-125.3553390593273,0.0,71
28,,10.094334731254285,-102.65581407235005,0.0,73
29,,17.916057983265727,-53.27139704259315,0.0,75
30,,67.3004750130226,-45.4496737905815,0.0,77
31,,90.00000000000004,-89.99999999999984,0.0,79
32,,90.00000000000001,-139.99999999999983,0.0,83
33,,42.447174185242325,-155.45084971874718,0.0,85
34,,13.057911570618685,-114.9999999999998,0.0,87
35,,42.44717418524235,-74.54915028125244,0.0,89
36,,90.00000000000003,-89.99999999999983,0.0,91
37,,125.35533905932755,-125.35533905932706,0.0,95
38,,102.6558140723504,-169.90566526874557,0.0,97
39,,53.27139704259353,-162.0839420167339,0.0,99
40,,45.449673790582125,-112.69952498697697,0.0,101
41,,90.00000000000058,-89.99999999999974,0.0,103
42,,-90.0,90.0,0.0,107
43,,-40.0,90.0,0.0,114
44,,-40.0,40.0,0.0,116
45,,-90.0,39.99999999999999,0.0,118
46,,-90.00000000000001,90.0,0.0,120
47,,-68.86908691296503,135.3153893518325,0.0,124
48,,-23.553697561132537,114.18447626479752,0.0,126
49,,-44.68461064816748,68.869086912965,0.0,128
50,,-90.0,89.99999999999994,0.0,130
51,,-122.13938048432695,128.30222215594887,0.0,134
52,,-83.83715832837804,160.44160264027582,0.0,136
53,,-51.69777784405108,122.1393804843269,0.0,138
54,,-89.99999999999999,89.99999999999994,0.0,140
55,,-138.2962913144534,77.0590477448739,0.0,144
56,,-151.23724356957948,125.3553390593273,0.0,146
57,,-102.94095225512604,138.29629131445327,0.0,148
58,,-89.99999999999997,89.99999999999986,0.0,150
59,,-98.68240888334653,40.759612349389464,0.0,154
60,,-147.92279653395696,49.442021232735925,0.0,156
61,,-139.24038765061042,98.68240888334631,0.0,158
62,,-90.0,89.99999999999986,0.0,160
63,,-49.04239778555041,61.321178182447554,0.0,164
64,,-77.72121960310264,20.363575967997917,0.0,166
65,,-118.67882181755223,49.04239778555022,0.0,168
66,,-90.0,89.99999999999986,0.0,170
67,,-46.69872981077808,114.99999999999989,0.0,174
68,,-21.698729810777976,71.69872981077802,0.0,176
69,,-64.99999999999989,46.69872981077799,0.0,178
70,,-89.99999999999984,89.99999999999994,0.0,180
71,,-94.35778713738281,139.80973490458723,0.0,184
72,,-44.548052232795534,144.16752204197013,0.0,186
73,,-40.190265095412734,94.35778713738284,0.0,188
74,,-90.0,89.99999999999977,0.0,190
75,,-136.98463103929538,107.10100716628328,0.0,194
76,,-119.88362387301213,154.08563820557876,0.0,196
77,,-72.89899283371668,136.98463103929544,0.0,198
78,,-90.00000000000009,90.0,0.0,200
79,,-125.35533905932736,54.64466094067253,0.0,204
80,,-160.71067811865478,89.99999999999987,0.0,206
81,,-125.35533905932738,125.35533905932722,0.0,208
82,,-90.00000000000009,89.99999999999976,0.0,210
83,,-72.89899283371665,43.015368960704336,0.0,214
84,,-119.8836238730121,25.914361794420987,0.0,216
85,,-136.9846310392957,72.89899283371635,0.0,218
86,,-90.00000000000031,89.99999999999987,0.0,220
87,,-40.19026509541302,85.64221286261717,0.0,224
88,,-44.54805223279581,35.832477958029884,0.0,226
89,,-94.3577871373831,40.19026509541276,0.0,228
90,,-90.00000000000014,90.00000000000003,0.0,230
91,,-65.0000000000002,133.301270189222,0.0,234
92,,-21.698729810778282,108.30127018922198,0.0,236
93,,-46.698729810778076,64.99999999999991,0.0,238
94,,-89.99999999999991,90.00000000000009,0.0,240
95,,-118.67882181755245,130.95760221444954,0.0,244
96,,-77.72121960310275,159.6364240320017,0.0,246
97,,-49.042397785550364,118.67882181755218,0.0,248
98,,-89.99999999999974,89.99999999999957,0.0,250
99,,-139.24038765061013,81.31759111665292,0.0,254
100,,-147.92279653395704,130.55797876726325,0.0,256
101,,-98.68240888334662,139.24038765060973,0.0,258
102,,-89.99999999999989,89.99999999999937,0.0,260
103,,-120.0,-90.0,0.0,264
104,,-70.0,-90.0,0.0,271
105,,-94.99999999999999,-133.30127018922195,0.0,273
106,,-120.0,-90.00000000000003,0.0,275
107,,-98.86908691296502,-44.684610648167535,0.0,279
108,,-70.19026509541268,-85.6422128626171,0.0,281
109,,-119.99999999999997,-90.00000000000003,0.0,283
110,,-152.13938048432692,-51.69777784405112,0.0,287
111,,-102.89899283371652,-43.015368960704585,0.0,289
112,,-119.99999999999991,-90.00000000000003,0.0,291
113,,-168.29629131445333,-102.94095225512608,0.0,295
114,,-155.35533905932735,-54.64466094067265,0.0,297
115,,-119.99999999999997,-90.00000000000003,0.0,299
116,,-128.68240888334654,-139.24038765061042,0.0,303
117,,-166.9846310392955,-107.10100716628352,0.0,305
118,,-120.00000000000009,-90.00000000000006,0.0,307
119,,-79.04239778555049,-118.67882181755236,0.0,311
120,,-124.35778713738301,-139.8097349045873,0.0,313
121,,-120.00000000000017,-90.0,0.0,315
122,,-76.69872981077825,-64.99999999999997,0.0,319
123,,-76.69872981077827,-114.99999999999997,0.0,321
124,,-120.00000000000026,-90.00000000000006,0.0,323
125,,-124.35778713738323,-40.190265095412784,0.0,327
126,,-79.04239778555065,-61.32117818244758,0.0,329
127,,-120.00000000000026,-89.99999999999986,0.0,331
128,,-166.98463103929566,-72.89899283371635,0.0,335
129,,-128.6824088833468,-40.75961234938935,0.0,337
130,,-120.00000000000011,-89.99999999999972,0.0,339
131,,-155.35533905932738,-125.35533905932718,0.0,343
132,,-168.29629131445333,-77.05904774487374,0.0,345
133,,-119.99999999999991,-89.99999999999974,0.0,347
134,,90.0,90.0,0.0,351
135,,90.5,90.0,0.0,358
136,,90.99969541350954,89.98255025164875,0.0,360
137,,91.49847743863945,89.94767201477669,0.0,362
138,,91.9957383863236,89.89540778314286,0.0,364
139,,92.49087242069437,89.82582123266282,0.0,366
140,,92.98327629720048,89.73899714382935,0.0,368
141,,93.47235009756739,89.63504129842048,0.0,370
142,,93.95749796070538,89.51408035062065,0.0,372
143,,94.43812880867455,89.37626167271215,0.0,374
144,,94.91365706682213,89.22175317552467,0.0,376
145,,95.38350337721508,89.05074310386183,0.0,378
