,key,x,y,wait,move_index
0,,-79.0,-117,0,2
1,,-179.0,-117.0,0.0,3
2,,-169.0,-117.0,0.0,6
3,,-169.0,-117.0,0.2,7
4,,-159.0,-117.0,0.0,9
5,,-159.0,-117.0,0.2,10
6,,-149.0,-117.0,0.0,12
7,,-149.0,-117.0,0.2,13
8,,-139.0,-117.0,0.0,15
9,,-139.0,-117.0,0.2,16
10,,-129.0,-117.0,0.0,18
11,,-129.0,-117.0,0.2,19
12,,-119.0,-117.0,0.0,21
13,,-119.0,-117.0,0.2,22
14,,-109.0,-117.0,0.0,24
15,,-109.0,-117.0,0.2,25
16,,-99.0,-117.0,0.0,27
17,,-99.0,-117.0,0.2,28
18,,-89.0,-117.0,0.0,30
19,,-89.0,-117.0,0.2,31
20,,-79.0,-117.0,0.0,33
21,,-79.0,-117.0,0.2,34
22,,-79.0,-117.0,2.0,35
