,key,x,y,wait,move_index
0,,-11.0,-3,0,2
1,,3.0,-3.0,0.0,6
2,,1.0,-3.0,0.0,25
3,,-1.0,-3.0,0.0,27
4,,-3.0,-3.0,0.0,85
5,,-5.0,-3.0,0.0,87
6,,-7.0,-3.0,0.0,145
7,,-9.0,-3.0,0.0,147
8,,-11.0,-3.0,0.0,205
9,,-13.0,-3.0,0.0,207
10,,-15.0,-3.0,0.0,265
11,,-17.0,-3.0,0.0,267
12,,-19.0,-3.0,0.0,325
13,,-21.0,-3.0,0.0,327
14,,-23.0,-3.0,0.0,385
15,,-25.0,-3.0,0.0,387
16,,-27.0,-3.0,0.0,445
17,,-29.0,-3.0,0.0,447
18,,-31.0,-3.0,0.0,505
19,,-33.0,-3.0,0.0,507
20,,-35.0,-3.0,0.0,565
21,,-37.0,-3.0,0.0,567
22,,-39.0,-3.0,0.0,625
23,,-41.0,-3.0,0.0,627
24,,-43.0,-3.0,0.0,685
25,,-45.0,-3.0,0.0,687
26,,-47.0,-3.0,0.0,745
27,,-49.0,-3.0,0.0,747
28,,-51.0,-3.0,0.0,805
29,,-53.0,-3.0,0.0,807
30,,-55.0,-3.0,0.0,865
31,,-57.0,-3.0,0.0,867
32,,-59.0,-3.0,0.0,925
33,,-61.0,-3.0,0.0,927
34,,-63.0,-3.0,0.0,985
35,,-65.0,-3.0,0.0,987
