,key,x,y,wait,move_index
0,,138.0,-95,0,2
1,,138.0,-95.0,0.0,3
2,,138.0,-95.0,0.2,8
3,,138.0,-95.0,0.2,11
4,,138.0,-95.0,0.2,14
5,,138.0,-95.0,0.2,17
6,,138.0,-95.0,0.2,20
7,,138.0,-95.0,0.2,23
8,,138.0,-95.0,0.2,26
9,,138.0,-95.0,0.2,29
10,,138.0,-95.0,0.2,32
11,,138.0,-95.0,0.2,35
12,,138.0,-95.0,0.2,38
13,,138.0,-95.0,0.2,41
14,,138.0,-95.0,0.2,44
15,,138.0,-95.0,0.2,47
16,,138.0,-95.0,0.2,50
17,,138.0,-95.0,0.2,53
18,,138.0,-95.0,0.2,56
19,,138.0,-95.0,0.2,59
20,,138.0,-95.0,0.2,62
21,,138.0,-95.0,0.2,65
22,,138.0,-95.0,0.2,68
23,,138.0,-95.0,0.2,71
24,,138.0,-95.0,0.2,74
25,,138.0,-95.0,0.2,77
26,,138.0,-95.0,0.2,80
27,,138.0,-95.0,0.2,83
28,,138.0,-95.0,0.2,86
29,,138.0,-95.0,0.2,89
30,,138.0,-95.0,0.2,92
31,,138.0,-95.0,0.2,95
32,,138.0,-95.0,0,97
